,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
16522,17783,34066786,100.0,0,2,2,1,0,39.9521,116.35776000000001,1,2,1.0,1,1,284,1,0,1,0,9,39,130,6,6,2019/4/23,97,10,10,10,10,10,10,1,0,0,2,0,2,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16523,17784,34067001,100.0,0,7,7,1,0,39.941629999999996,116.42241000000001,1,2,1.0,1,1,201,1,0,1,29,59,89,364,1,1,2019/4/27,100,10,10,10,10,10,8,1,0,0,7,0,7,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16524,17785,34067260,100.0,0,1,1,1,0,39.98249000000001,116.46958000000001,1,4,1.0,2,2,498,1,0,1,24,51,69,70,5,5,2019/4/23,100,10,10,10,10,10,10,0,0,0,1,1,0,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16525,17786,34067374,100.0,0,4,4,1,0,39.71382,116.31374,1,2,1.0,1,1,297,1,0,1,28,58,88,88,6,6,2019/5/1,97,10,9,9,10,9,9,1,0,0,4,4,0,0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16526,17787,34067632,95.0,0,4,4,1,0,39.94018,116.40977,0,2,1.0,0,1,885,1,0,1,30,58,88,363,1,1,2019/5/2,100,10,10,10,10,10,10,1,0,0,4,1,3,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16527,17788,34067741,100.0,0,2,2,1,0,40.66117,117.26745,1,2,1.0,0,1,290,2,0,1,30,60,90,91,1,1,2019/5/12,80,10,10,10,10,8,8,1,0,0,1,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16528,17789,34067789,100.0,0,2,2,1,0,40.520540000000004,115.94091,0,14,4.0,7,7,4689,1,0,1,27,57,87,362,2,2,2019/5/3,80,10,10,10,10,10,7,1,0,0,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16529,17790,34067911,100.0,0,5,5,1,0,40.4623,115.77313999999998,1,4,1.0,2,2,898,1,0,1,25,55,85,360,5,5,2019/4/23,96,9,10,10,10,9,8,0,0,0,5,5,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16530,17791,34068173,100.0,1,27,27,1,0,39.89938,116.50238999999999,1,2,1.0,1,1,408,1,0,1,26,56,86,87,8,8,2019/4/24,95,10,10,10,10,10,10,1,0,0,27,27,0,0,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16531,17792,34069419,95.0,0,6,6,1,0,40.12299,116.61303000000001,0,4,1.0,1,1,428,1,0,1,29,59,89,179,1,1,2019/5/1,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16532,17793,34069733,97.0,1,29,29,1,0,39.90445,116.2644,1,4,1.0,2,2,1001,1,0,1,30,60,90,90,2,2,2019/4/25,100,10,10,10,10,10,10,0,0,0,29,29,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16533,17794,34069849,100.0,0,1,1,1,0,40.00222,116.40308,1,2,1.0,1,1,429,1,0,1,12,28,57,148,4,4,2019/5/14,100,10,10,10,10,10,10,1,0,0,1,1,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16534,17795,34069875,100.0,0,2,2,1,0,40.65446,117.27525,1,2,1.0,1,1,885,1,0,1,30,60,90,181,1,1,2019/5/3,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16535,17796,34070134,100.0,0,2,2,1,0,39.894729999999996,116.335,0,4,1.0,2,1,601,1,0,1,21,51,81,356,2,2,2019/5/1,60,6,6,6,6,6,6,1,0,0,2,2,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16536,17797,34070731,100.0,0,4,4,1,0,39.71545,116.31388999999999,1,2,1.0,1,1,297,1,0,1,25,55,85,85,1,1,2019/5/5,100,10,10,10,10,8,8,1,0,0,4,4,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16537,17798,34071176,100.0,0,2,2,1,0,39.92548,116.45976,1,2,1.0,1,1,318,1,0,1,30,60,90,91,9,9,2019/4/24,100,10,10,10,10,10,10,1,0,0,1,0,1,0,9.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16538,17799,34071181,100.0,0,2,2,1,0,39.91557,116.41306999999999,0,2,1.0,1,1,332,2,0,1,6,25,49,50,6,6,2019/4/28,100,10,10,10,10,10,10,1,0,0,2,2,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16539,17800,34071297,100.0,1,5,5,1,0,39.84187,116.40111,1,4,1.0,2,3,380,3,50,3,22,48,78,353,2,2,2019/5/6,100,10,10,10,10,10,10,1,0,0,5,2,3,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16540,17801,34071690,100.0,0,12,12,1,0,39.97413,116.39582,1,2,1.0,1,1,201,1,0,1,23,53,81,356,4,4,2019/4/23,100,10,10,10,10,10,10,1,0,0,11,2,9,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16541,17802,34071830,100.0,1,5,5,1,0,39.843540000000004,116.39895,1,3,1.0,1,3,152,1,0,3,22,48,78,168,1,1,2019/5/14,100,10,10,10,10,10,10,1,0,0,5,2,3,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16542,17803,34072499,100.0,0,1,1,1,0,39.94167,116.40003,0,3,1.0,1,2,429,1,0,1,24,43,73,74,2,2,2019/4/27,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16543,17804,34073426,97.0,1,29,29,1,0,39.97678,116.31093999999999,1,2,1.0,1,1,996,1,0,1,25,55,85,86,1,1,2019/5/6,100,10,10,10,10,10,10,0,0,0,29,29,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16544,17805,34074412,100.0,1,4,4,1,0,39.899159999999995,116.46911000000001,0,2,1.0,1,1,470,1,0,1,29,38,48,49,5,5,2019/4/29,100,10,10,10,10,10,10,1,0,0,4,3,1,0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16545,17806,34075020,100.0,0,4,4,1,0,39.90002,116.32413999999999,1,10,2.0,4,5,905,10,0,1,14,38,65,340,1,1,2019/5/7,100,10,10,10,10,10,10,1,0,0,4,4,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16546,17807,34075137,100.0,0,12,12,1,0,39.97434000000001,116.39565,1,2,1.0,1,1,207,1,0,1,23,53,81,167,4,4,2019/4/23,100,10,10,10,10,10,10,1,0,0,11,2,9,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16547,17808,34075189,100.0,0,2,2,1,0,39.901109999999996,116.48803999999998,1,3,1.0,1,1,436,1,0,1,30,60,90,91,3,3,2019/4/24,100,10,10,10,10,10,10,0,0,0,2,2,0,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16548,17809,34075866,100.0,0,9,9,1,0,40.4593,115.7776,1,4,1.0,2,2,801,1,0,1,29,59,89,192,1,1,2019/5/3,100,10,10,10,10,10,10,1,0,0,9,7,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16549,17810,34076154,100.0,0,2,2,1,0,40.38477,115.98182,0,6,2.0,3,4,1003,1,0,1,27,57,87,88,2,2,2019/4/25,100,10,10,10,10,9,10,1,0,0,2,2,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16550,17811,34076311,100.0,0,4,4,1,0,39.97371,116.34788999999999,1,6,1.0,2,3,671,6,0,1,20,50,80,355,2,2,2019/4/23,100,10,10,10,10,10,10,1,0,0,4,4,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16551,17812,34076368,100.0,1,5,5,1,0,39.95162,116.31437,1,2,1.0,1,1,401,1,0,1,16,39,41,132,3,3,2019/5/1,93,10,9,10,10,9,9,1,0,0,4,4,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16552,17813,34076418,100.0,0,2,2,1,0,40.38528,115.98318,0,6,2.0,3,4,1003,1,0,1,26,56,86,87,3,3,2019/4/26,100,10,10,10,10,10,10,1,0,0,2,2,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16553,17814,34076490,100.0,1,2,2,1,1,39.9385,116.42318,0,1,1.0,1,1,187,1,0,1,13,33,63,64,3,3,2019/4/27,100,10,10,10,10,10,10,1,0,0,1,0,0,1,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
16554,17815,34076820,100.0,0,2,2,1,0,39.96543,116.3488,0,1,1.0,1,1,353,1,0,1,27,57,87,177,2,2,2019/4/28,100,10,10,10,10,9,10,1,0,0,1,0,1,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16555,17816,34076965,100.0,0,6,6,1,0,39.99471,116.41268000000001,0,2,1.0,1,1,311,1,0,1,30,60,90,365,1,1,2019/5/19,100,10,10,10,10,10,10,1,0,0,6,1,3,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16556,17817,34077939,100.0,0,3,3,1,0,39.76449,116.21018000000001,1,4,2.0,1,2,380,1,0,1,21,51,81,171,1,1,2019/5/14,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16557,17818,34077962,100.0,0,1,1,1,0,39.95459,116.45626999999999,1,5,1.0,2,3,636,5,100,1,27,49,79,354,7,7,2019/4/29,97,10,10,10,10,10,10,0,0,0,1,1,0,0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16558,17819,34078186,100.0,0,1,1,1,0,40.052859999999995,116.30228000000001,0,2,1.0,1,1,428,1,0,1,22,52,82,357,3,3,2019/4/26,100,10,9,10,10,10,10,1,0,0,1,1,0,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16559,17820,34078340,98.0,0,8,8,1,0,40.46065,115.77847,1,6,3.0,3,3,2997,1,0,1,29,59,89,364,1,1,2019/5/5,60,6,8,6,6,10,2,1,0,0,8,6,2,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16560,17821,34080122,100.0,0,5,5,1,0,39.93907,116.42288,0,1,1.0,1,1,885,3,0,1,28,58,88,179,2,2,2019/5/3,100,10,10,10,10,10,9,1,0,0,5,4,1,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16561,17822,34080537,100.0,0,2,2,1,0,39.93973,116.40111,0,10,3.0,3,5,2987,1,0,1,25,55,85,176,1,1,2019/5/13,100,10,8,10,10,10,10,1,0,0,2,2,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16562,17823,34080874,98.0,0,4,4,1,0,39.83896,116.30812,0,2,1.0,1,1,221,1,0,1,28,58,88,178,2,2,2019/5/5,90,9,9,9,10,9,8,1,0,0,4,2,2,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16563,17824,34080909,100.0,0,2,2,1,0,39.99535,116.33608999999998,1,2,1.0,1,1,270,1,50,1,11,28,28,274,2,2,2019/5/2,100,10,10,10,10,10,10,1,0,0,2,0,1,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
16564,17825,34081417,100.0,0,2,2,1,0,39.99398,116.33798999999999,1,1,1.0,1,1,90,1,50,1,26,56,86,361,2,2,2019/5/12,100,10,10,10,10,9,10,1,0,0,2,0,1,1,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
16565,17826,34081545,100.0,0,6,6,1,1,39.93853,116.42083999999998,0,4,1.0,2,2,1079,1,0,1,24,54,84,359,1,1,2019/5/20,100,10,10,10,10,10,10,1,0,0,6,6,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16566,17827,34081830,100.0,0,6,6,1,1,39.937870000000004,116.41055,0,2,1.0,1,2,560,1,0,1,21,42,72,347,2,2,2019/5/1,100,10,10,10,10,10,10,0,0,0,6,6,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16567,17828,34082300,100.0,0,3,3,1,0,39.91008,116.40331,0,4,1.0,1,2,698,1,0,1,9,31,57,147,1,1,2019/5/2,100,10,10,10,10,10,10,0,0,0,3,3,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16568,17829,34083409,100.0,0,12,12,1,0,39.89462,116.48421,1,2,1.0,1,1,698,1,0,1,30,60,90,365,1,1,2019/5/4,100,10,10,10,10,10,10,1,0,0,12,12,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16569,17830,34083815,100.0,0,4,4,1,0,39.98021,116.30572,1,2,1.0,1,1,470,1,0,1,18,28,58,149,4,4,2019/4/25,100,10,10,10,10,10,10,1,0,0,4,4,0,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16570,17831,34083966,100.0,1,19,19,1,0,39.87295,116.43903999999999,1,4,1.0,2,3,401,4,90,1,26,56,68,68,2,2,2019/4/27,100,10,10,10,10,10,9,1,0,0,19,19,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16571,17832,34089780,100.0,0,4,4,1,0,39.95248,116.36828,1,2,1.0,1,0,339,2,80,1,10,40,70,71,6,6,2019/5/10,90,10,9,10,10,10,9,1,0,0,2,2,0,0,6.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16572,17833,34091045,100.0,0,5,5,1,0,39.912459999999996,116.45551999999999,1,4,1.0,2,2,429,1,0,1,23,47,77,168,8,8,2019/4/25,100,10,10,10,10,10,10,1,0,0,4,2,1,1,8.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16573,17834,34091635,100.0,0,2,2,1,0,39.92711,116.45641,1,4,1.0,1,2,491,1,0,1,18,46,76,77,4,4,2019/4/25,95,10,10,10,10,10,10,1,0,0,2,2,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16574,17835,34092422,100.0,0,6,6,1,0,39.994640000000004,116.41261000000002,0,6,2.0,3,3,1100,1,0,1,26,56,86,361,1,1,2019/5/13,100,10,10,10,10,10,10,1,0,0,6,1,3,2,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16575,17836,34094076,100.0,0,3,3,1,0,39.9283,116.6145,1,4,1.0,2,2,228,1,35,2,22,32,32,55,2,2,2019/4/28,100,10,10,10,10,10,10,1,0,0,3,1,2,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16576,17837,34094355,100.0,0,1,1,1,0,39.91056,116.49785,0,6,2.0,2,2,581,1,0,2,18,26,56,147,1,1,2019/5/6,100,10,8,10,10,8,10,1,0,0,1,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16577,17838,34094462,100.0,0,3,3,1,0,39.949709999999996,116.31053,1,2,1.5,1,1,269,1,0,1,0,0,19,19,1,1,2019/5/4,60,6,6,8,8,8,8,1,0,0,3,0,3,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16578,17839,34094758,100.0,0,17,17,1,0,40.06884,116.30708999999999,0,4,1.0,2,2,297,1,0,1,30,60,90,90,2,2,2019/4/30,100,10,9,10,10,10,10,1,0,0,16,5,11,0,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16579,17840,34095015,100.0,0,47,47,1,0,39.85581,116.39676999999999,1,4,1.0,0,2,601,1,0,1,30,60,90,365,1,1,2019/5/5,100,10,10,6,10,6,10,1,0,0,47,47,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16580,17841,34095031,100.0,0,18,18,1,0,39.88085,116.31995,1,2,1.0,1,1,470,1,0,1,30,60,90,365,2,2,2019/5/1,90,9,9,10,10,9,9,1,0,0,18,18,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16581,17843,34095149,100.0,0,2,2,1,0,39.92261,116.35614,1,4,1.0,2,2,304,1,0,1,29,59,89,179,2,2,2019/5/2,100,10,10,10,10,10,10,1,0,0,2,2,0,0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16582,17844,34095388,100.0,0,47,47,1,0,39.85452,116.39688999999998,1,2,1.0,0,1,497,1,0,1,30,60,90,365,2,2,2019/4/26,90,10,9,10,10,10,10,1,0,0,47,47,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16583,17845,34095481,100.0,0,47,47,1,0,39.8538,116.39596,1,2,1.0,0,1,497,1,0,1,30,60,90,365,2,2,2019/4/26,100,10,9,10,10,10,10,1,0,0,47,47,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16584,17847,34095805,100.0,0,7,7,1,0,40.36203,116.00117,0,3,1.0,1,2,339,1,0,1,30,41,41,41,1,1,2019/4/25,100,10,10,10,10,10,10,1,0,0,7,3,4,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16585,17848,34096290,100.0,0,1,1,1,0,39.98792,116.43627,0,2,1.0,1,1,367,1,0,1,6,6,6,7,1,1,2019/5/11,80,8,10,10,10,10,10,1,0,0,1,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16586,17849,34096446,100.0,1,10,10,1,0,39.87258,116.47752,1,6,1.0,2,3,601,1,0,1,29,54,84,84,1,1,2019/5/3,100,10,10,10,10,8,10,1,0,0,10,6,4,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16587,17850,34096584,100.0,0,8,8,1,0,40.68499,117.16903,0,2,1.0,1,2,159,1,0,1,29,39,68,68,1,1,2019/5/11,100,10,10,10,10,10,10,1,0,0,8,0,8,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
16588,17851,34096672,100.0,1,7,7,1,0,39.99386,116.46836,1,1,1.0,1,1,180,1,0,2,28,58,88,363,1,1,2019/5/5,100,10,10,10,10,10,10,0,0,0,4,0,3,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
16589,17852,34096976,100.0,0,1,1,1,0,40.42168,115.92668,0,7,1.0,3,3,1581,1,0,1,29,59,89,179,1,1,2019/5/4,100,10,10,10,10,10,8,1,0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16590,17853,34097726,86.0,0,12,12,1,0,39.92737,116.61716000000001,1,2,1.0,1,1,131,1,0,1,30,60,90,90,1,1,2019/5/5,20,4,2,10,10,10,6,1,0,0,5,0,5,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16591,17854,34097999,100.0,0,1,1,1,0,40.43371,115.95374,0,6,1.0,3,3,878,1,0,1,22,52,82,83,2,2,2019/5/17,100,10,10,10,10,10,10,1,0,0,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16592,17855,34098284,100.0,0,7,7,1,0,40.05365,116.30167,0,2,1.0,1,1,331,1,0,1,29,59,89,364,1,1,2019/5/3,60,10,8,10,10,10,10,1,0,0,7,7,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16593,17856,34098467,100.0,0,1,1,1,0,39.89393,116.42607,1,4,1.0,1,2,422,4,50,1,23,50,74,165,6,6,2019/4/27,100,10,10,10,10,10,10,1,0,0,1,1,0,0,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16594,17857,34098771,100.0,0,3,3,1,0,39.90786,116.27311,1,4,1.0,2,3,401,1,0,1,30,60,90,365,1,1,2019/5/6,80,8,10,8,10,10,8,1,0,0,3,2,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16595,17858,34099005,100.0,0,1,1,1,0,40.10587,116.631,0,4,1.5,2,2,269,4,80,1,18,48,76,166,9,9,2019/4/27,100,10,10,10,10,10,10,1,0,0,1,1,0,0,9.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16596,17860,34099304,100.0,0,1,1,1,0,39.7909,116.50851000000002,0,6,3.0,3,2,2603,7,300,1,29,59,89,179,1,1,2019/5/8,100,10,10,10,10,10,10,0,0,0,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16597,17861,34099331,100.0,0,1,1,1,0,39.90705,116.47658,0,1,1.0,1,1,477,1,0,1,30,60,90,365,1,1,2019/5/4,100,10,10,10,10,10,10,1,0,0,1,0,0,1,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16598,17862,34099386,100.0,0,2,2,1,0,39.87658,116.40274,1,5,1.0,2,3,498,1,0,1,30,56,83,358,1,1,2019/5/1,100,8,10,10,10,10,8,1,0,0,2,2,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16599,17863,34099897,100.0,1,27,27,1,0,39.90072,116.50093999999999,1,2,1.0,1,1,415,1,0,1,30,60,90,91,4,4,2019/4/27,95,10,10,10,10,9,10,1,0,0,27,27,0,0,4.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16600,17864,34100158,100.0,0,8,8,1,0,39.908409999999996,116.55375,0,2,1.0,1,1,277,1,0,2,27,57,87,88,1,1,2019/5/3,100,10,10,10,10,10,10,1,0,0,8,8,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16601,17865,34100201,100.0,0,8,8,1,0,39.95199,116.3168,1,6,1.0,3,3,768,1,0,1,7,21,33,234,2,2,2019/4/26,100,10,10,10,10,10,10,1,0,0,8,8,0,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16602,17866,34100391,100.0,0,4,4,1,0,39.893359999999994,116.44713,0,2,1.0,1,1,470,1,0,1,0,12,42,317,1,1,2019/5/3,100,10,10,10,10,10,10,1,0,0,4,4,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16603,17867,34100722,100.0,0,15,15,1,0,39.92215,116.65766,1,2,1.0,1,1,470,1,0,1,30,60,90,365,1,1,2019/5/2,80,10,10,10,10,8,8,1,0,0,15,14,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16604,17868,34102042,100.0,1,5,5,1,0,40.108470000000004,116.63382,0,6,2.0,3,3,394,1,0,1,26,56,86,86,1,1,2019/5/2,40,4,4,4,6,4,2,1,0,0,4,4,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
