,Unnamed: 0,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,is_location_exact,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
1380,1380,13971435,100%,0,7.0,7.0,1,0,3,39.91964,116.45094,0,0,2,1.0,1,1.0,0,678.00,1,0.00,1,29,59,89,364,29,6,2016-10-27,93.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,0,7,7,0,0,0.93
1381,1381,13972184,100%,0,3.0,3.0,1,0,3,39.99648,116.47495,0,1,4,2.0,1,2.0,0,283.00,1,50.00,1,29,59,89,89,1,1,2018-10-07,100.0,10.0,8.0,10.0,10.0,10.0,10.0,1,0,2,0,0,3,0,3,0,0.13
1382,1382,13974038,100%,0,1.0,1.0,1,0,3,39.91973,116.58531,1,0,2,1.0,1,1.0,0,338.00,1,0.00,1,23,53,83,108,9,9,2019-02-24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,1,0,0,3.07
1383,1383,13980786,76%,0,6.0,6.0,1,1,6,40.53938,116.49929,0,0,12,3.0,4,9.0,0,"1,802.00",1,0.00,1,29,59,89,179,12,2,2016-08-06,92.0,9.0,9.0,9.0,10.0,9.0,9.0,1,0,0,0,0,6,4,2,0,0.35
1384,1384,13981870,100%,1,3.0,3.0,1,1,1,39.87954000000001,116.33276,0,1,2,1.0,1,1.0,0,297.00,1,80.00,2,30,60,90,365,3,2,2017-05-01,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,0.12
1385,1385,13982933,98%,0,22.0,22.0,1,1,3,39.94007,116.44849,0,0,2,1.0,1,1.0,0,429.00,2,80.00,1,30,60,90,365,44,6,2016-07-16,91.0,9.0,9.0,10.0,10.0,10.0,9.0,1,0,2,0,0,21,21,0,0,1.27
1387,1387,13985224,100%,1,5.0,5.0,1,1,3,39.97116,116.50437,0,0,2,1.0,1,1.0,0,359.00,1,0.00,1,3,24,54,329,49,14,2016-07-19,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0,1,1,0,0,1.42
1388,1388,13985362,100%,1,66.0,66.0,1,1,3,39.90733,116.46778,0,0,5,1.0,2,3.0,0,567.00,5,100.00,3,27,57,87,362,4,3,2017-05-20,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,61,24,37,0,0.16
1390,1390,13989297,100%,0,10.0,10.0,1,1,0,39.93734,116.41933,1,1,2,1.0,1,1.0,0,519.00,2,0.00,1,21,39,69,336,34,21,2016-08-14,92.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,0,0,10,1,9,0,1.01
1391,1391,13990010,100%,1,2.0,2.0,1,1,1,39.88619,116.338,0,1,2,1.0,1,1.0,0,228.00,1,35.00,1,30,60,90,365,12,6,2017-03-17,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,2,0,2,0,0.45
1396,1396,13999288,76%,0,6.0,6.0,1,1,6,40.54055,116.50629,0,1,3,1.0,1,1.0,0,580.00,1,0.00,1,29,59,89,89,3,2,2018-04-15,100.0,10.0,9.0,10.0,10.0,9.0,9.0,1,0,2,0,0,6,4,2,0,0.22
1398,1398,14007210,90%,0,4.0,4.0,1,0,3,39.93367,116.43766,0,0,2,1.0,1,1.0,0,636.00,1,0.00,1,30,60,90,365,1,1,2019-02-09,60.0,10.0,6.0,8.0,10.0,10.0,6.0,1,0,0,0,0,4,4,0,0,0.29
1399,1399,14007239,100%,0,19.0,19.0,1,1,3,39.93679,116.45472,1,0,4,1.0,2,2.0,0,436.00,4,0.00,1,28,58,88,363,43,14,2016-07-26,87.0,9.0,9.0,9.0,9.0,9.0,9.0,1,0,1,0,0,9,8,1,0,1.25
1400,1400,14007358,100%,0,52.0,52.0,1,1,3,39.90912,116.48892,0,0,8,2.0,3,4.0,0,961.00,1,0.00,1,28,51,81,356,8,3,2016-09-16,93.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,1,0,0,52,21,31,0,0.25
1401,1401,14012318,100%,0,10.0,10.0,1,1,0,39.93767,116.42012,1,1,2,1.0,1,1.0,0,581.00,2,0.00,1,21,39,69,336,80,29,2016-07-19,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0,0,0,10,1,9,0,2.31
1402,1402,14012616,100%,0,10.0,10.0,1,1,0,39.93879,116.42134,1,1,2,1.0,1,1.0,0,581.00,2,0.00,1,19,37,67,331,38,10,2016-07-31,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,10,1,9,0,1.11
1403,1403,14012625,100%,0,10.0,10.0,1,1,0,39.93903,116.41933,1,1,2,1.0,1,1.0,0,581.00,2,0.00,1,17,35,65,328,65,27,2016-08-05,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,0,0,0,10,1,9,0,1.91
1405,1405,14015072,,0,1.0,1.0,1,1,11,39.79134000000001,116.32323999999998,1,1,1,1.0,1,1.0,0,201.00,1,0.00,1,0,0,0,0,1,0,2016-07-24,80.0,10.0,6.0,10.0,10.0,10.0,8.0,1,0,2,0,0,1,0,1,0,0.03
1406,1406,14021824,100%,0,3.0,3.0,1,1,3,39.94179000000001,116.45287,0,0,2,1.0,1,1.0,0,449.00,2,50.00,3,0,0,17,292,42,5,2016-07-19,97.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,1,0,0,3,2,1,0,1.22
1407,1407,14023116,100%,0,3.0,3.0,1,1,0,39.94293,116.42323,0,0,2,1.0,1,1.0,0,553.00,2,50.00,1,26,56,86,361,1,0,2016-10-09,80.0,10.0,8.0,10.0,8.0,10.0,8.0,1,0,1,0,0,3,2,1,0,0.03
1408,1408,14024205,100%,0,4.0,4.0,1,0,3,39.93193,116.44615,0,1,2,1.0,1,1.0,0,290.00,1,0.00,1,17,32,32,54,59,32,2016-07-19,95.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,4,2,2,0,1.71
1409,1409,14029651,100%,0,8.0,8.0,1,1,3,39.90742,116.44789,0,0,6,1.0,1,3.0,0,989.00,1,0.00,1,29,59,89,364,11,5,2016-08-30,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,8,8,0,0,0.33
1410,1410,14031140,100%,0,1.0,1.0,1,1,10,39.63794,115.54674,0,0,12,5.0,5,5.0,0,"2,686.00",1,0.00,1,30,60,90,365,2,0,2017-06-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,0.09
1411,1411,14035322,91%,0,150.0,150.0,1,0,3,39.94416,116.47283,0,1,6,3.0,3,1.0,0,297.00,1,55.00,30,30,60,90,365,2,0,2017-09-11,70.0,7.0,4.0,9.0,9.0,10.0,6.0,0,0,0,0,0,102,4,98,0,0.1
1412,1412,14035465,100%,0,2.0,2.0,1,1,5,40.12874,116.48055,1,0,2,1.0,1,1.0,0,767.00,1,0.00,1,30,60,90,365,43,8,2016-08-14,97.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,0,0,0,2,2,0,0,1.27
1413,1413,14035963,100%,0,9.0,9.0,1,1,6,40.44229,116.58225,0,1,2,1.0,1,2.0,0,504.00,2,150.00,1,30,60,90,180,47,12,2016-07-31,96.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,9,0,9,0,1.37
1414,1414,14036270,100%,0,9.0,9.0,1,1,6,40.44575,116.58367,0,1,3,1.0,1,2.0,0,490.00,3,150.00,1,29,59,89,179,26,9,2016-07-23,97.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,9,0,9,0,0.75
1416,1416,14044669,,0,2.0,2.0,1,1,8,39.92009,116.67248,0,0,2,1.0,1,1.0,0,352.00,1,0.00,2,0,20,50,325,3,0,2016-09-06,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,1,0,0,2,2,0,0,0.09
1417,1417,14057024,76%,0,6.0,6.0,1,1,6,40.54053,116.50392,0,0,7,2.0,2,2.0,0,753.00,1,0.00,1,30,60,90,365,3,3,2018-10-06,73.0,8.0,7.0,10.0,10.0,9.0,7.0,1,0,2,0,0,6,4,2,0,0.39
1418,1418,14058045,100%,0,2.0,2.0,1,0,3,39.92481,116.61643,0,0,5,2.0,2,3.0,0,304.00,4,40.00,1,0,0,11,272,8,1,2017-05-29,90.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,1,0,0,0.33
1419,1419,14061364,100%,0,1.0,1.0,1,1,11,39.80535,116.45305,0,1,1,1.0,1,1.0,0,138.00,1,60.00,1,30,60,90,365,5,4,2018-05-02,100.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,1,0,1,0,0.39
1420,1420,14063150,,0,8.0,8.0,1,1,0,39.94533,116.40918,0,2,1,1.5,1,5.0,0,97.00,1,0.00,1,12,42,72,163,8,0,2016-08-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,8,0,3,5,0.24
1421,1421,14063682,100%,1,2.0,2.0,1,0,9,39.84563,116.35738,1,1,2,0.5,3,1.0,0,180.00,1,0.00,2,21,32,32,49,116,28,2016-08-03,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,0,2,0,3.41
1422,1422,14068154,,0,8.0,8.0,1,1,0,39.94354000000001,116.4058,0,2,1,1.5,1,5.0,0,97.00,1,0.00,1,0,1,19,294,13,0,2016-07-24,95.0,10.0,10.0,10.0,9.0,10.0,10.0,1,0,1,0,0,8,0,3,5,0.38
1423,1423,14068780,,0,8.0,8.0,1,1,0,39.93516,116.42251,1,2,1,1.0,1,5.0,0,97.00,1,0.00,1,0,0,0,263,8,0,2016-07-30,95.0,10.0,10.0,10.0,10.0,9.0,10.0,1,0,1,0,0,8,0,3,5,0.23
1425,1425,14080196,94%,0,22.0,22.0,1,0,3,39.89675,116.46873,0,0,4,1.0,1,2.0,0,429.00,2,50.00,1,28,58,88,363,5,2,2016-07-25,80.0,8.0,8.0,10.0,9.0,10.0,9.0,0,0,0,0,0,21,21,0,0,0.15
1426,1426,14080626,100%,0,7.0,7.0,1,1,3,39.97112,116.48921,0,0,2,1.0,1,2.0,0,429.00,2,100.00,2,26,56,86,87,33,18,2016-08-04,91.0,10.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,0,6,4,2,0,0.97
1427,1427,14081279,100%,0,3.0,3.0,1,1,3,39.92346,116.57315,1,0,5,1.0,1,3.0,0,380.00,5,50.00,1,22,52,82,357,14,5,2016-12-20,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,2,2,0,0,0.48
1428,1428,14082129,100%,0,10.0,10.0,1,1,3,39.97199000000001,116.49023,0,0,4,1.0,1,2.0,0,387.00,1,60.00,1,30,60,90,181,9,3,2016-11-12,89.0,10.0,9.0,10.0,9.0,9.0,9.0,0,0,0,0,0,7,7,0,0,0.29
1429,1429,14083950,100%,0,1.0,1.0,1,1,6,40.32468,116.58799,0,0,10,2.0,3,3.0,0,"1,685.00",1,0.00,1,26,56,86,86,18,3,2016-08-06,98.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,0,1,1,0,0,0.53
1431,1431,14086383,100%,0,4.0,4.0,1,1,1,39.93805,116.3864,1,0,16,3.0,6,6.0,0,491.00,12,365.00,1,29,59,89,90,20,4,2016-09-01,95.0,10.0,9.0,10.0,10.0,10.0,9.0,0,0,0,0,0,4,4,0,0,0.6
1432,1432,14095054,100%,0,3.0,3.0,1,0,5,40.13821,116.61603,0,1,2,1.0,1,1.0,0,159.00,2,50.00,5,29,59,89,89,1,0,2018-02-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,3,0,3,0,0.06
1433,1433,14100349,100%,1,8.0,8.0,1,1,3,39.98865,116.47038,0,0,4,1.0,1,2.0,0,401.00,2,40.00,1,17,40,70,344,201,63,2016-08-06,96.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,8,8,0,0,5.92
1435,1435,14109191,100%,0,2.0,2.0,1,1,3,40.04128,116.41652,0,0,6,1.0,2,2.0,0,505.00,1,0.00,1,27,57,87,222,59,10,2016-09-01,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,2,2,0,0,1.78
1436,1436,14111416,80%,0,4.0,4.0,1,1,2,39.98115,116.24666,0,2,1,1.0,1,1.0,4,90.00,1,0.00,1,30,60,90,365,2,0,2016-08-15,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,4,0,3,1,0.06
1437,1437,14112364,100%,0,3.0,3.0,1,0,2,39.95545,116.36132,1,0,2,1.0,1,1.0,0,367.00,1,0.00,3,0,19,49,324,1,0,2017-06-18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,3,3,0,0,0.04
1438,1438,14112438,100%,0,7.0,7.0,1,1,3,39.90009000000001,116.48275,0,0,2,1.0,1,1.0,0,394.00,1,0.00,1,22,52,82,357,6,2,2016-07-27,97.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,0,0,0,7,7,0,0,0.17
1444,1444,14129422,100%,1,66.0,66.0,1,1,3,39.90666,116.46764,1,1,3,1.0,1,2.0,0,277.00,3,100.00,3,27,57,87,362,8,6,2017-10-10,95.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,1,0,0,61,24,37,0,0.41
1445,1445,14129744,100%,1,66.0,66.0,1,1,3,39.90812,116.46822,1,1,2,1.0,1,1.0,0,242.00,2,100.00,3,27,57,87,362,4,4,2018-07-20,90.0,10.0,10.0,9.0,10.0,9.0,9.0,1,0,1,0,0,61,24,37,0,0.39
1446,1446,14144759,98%,0,22.0,22.0,1,1,3,39.94025,116.44657,1,0,2,1.0,1,1.0,0,415.00,2,0.00,1,30,60,90,365,31,2,2016-07-28,92.0,9.0,9.0,10.0,10.0,9.0,9.0,1,0,2,0,0,21,21,0,0,0.9
1447,1447,14147289,100%,0,1.0,1.0,1,1,3,39.96992,116.45066,0,0,4,2.0,2,2.0,0,498.00,2,100.00,5,0,5,35,126,3,0,2016-11-10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,1,0,0,0.1
1448,1448,14152816,,0,2.0,2.0,1,1,7,40.08216,116.35202,0,1,2,1.0,1,1.0,0,159.00,1,103.00,6,0,0,0,0,2,0,2017-06-30,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,0,2,0,0.09
1451,1451,14155001,100%,0,9.0,9.0,1,0,3,40.0012,116.47097,0,0,10,2.0,3,6.0,0,697.00,6,100.00,1,8,12,36,308,39,9,2016-08-15,89.0,9.0,9.0,9.0,10.0,9.0,9.0,0,0,0,0,0,3,3,0,0,1.16
1452,1452,14155732,100%,0,1.0,1.0,1,1,3,39.9266,116.45002,1,0,3,1.0,2,2.0,0,277.00,1,0.00,1,17,33,41,41,18,6,2016-07-26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,1,1,0,0,0.52
1454,1454,14157455,100%,1,13.0,13.0,1,1,3,39.87188,116.44742,0,0,4,1.0,2,3.0,0,456.00,4,50.00,2,28,58,88,363,26,2,2016-08-01,94.0,9.0,9.0,10.0,10.0,9.0,9.0,0,0,1,0,0,13,13,0,0,0.76
1456,1456,14159666,100%,0,4.0,4.0,1,0,3,39.9327,116.44752,0,1,2,1.0,1,1.0,0,290.00,1,0.00,1,19,34,34,38,36,15,2016-07-26,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,4,2,2,0,1.05
1458,1458,14186157,100%,0,3.0,3.0,1,0,3,40.00124,116.42598,1,0,2,1.0,1,1.0,0,380.00,1,0.00,1,19,49,79,354,3,0,2017-05-27,100.0,10.0,10.0,10.0,10.0,9.0,9.0,0,0,1,0,0,3,3,0,0,0.12
1459,1459,14186451,100%,0,13.0,13.0,1,0,3,39.90135,116.46217,0,0,2,1.5,1,1.0,0,526.00,1,50.00,1,29,59,89,364,1,0,2017-08-12,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,1,0,0,13,12,1,0,0.05
1460,1460,14188652,100%,0,2.0,2.0,1,1,3,39.92085,116.43583,0,1,2,1.0,1,1.0,0,249.00,1,0.00,2,1,4,22,297,8,0,2016-08-27,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,0,2,0,0.24
1461,1461,14190760,100%,0,4.0,4.0,1,1,0,39.95629,116.39091,0,1,3,1.0,1,2.0,0,201.00,1,0.00,1,26,56,86,361,72,25,2016-08-02,96.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0,0,0,4,0,4,0,2.11
1462,1462,14192653,100%,0,2.0,2.0,1,1,3,39.92127,116.4381,0,1,2,1.0,1,1.0,0,270.00,1,0.00,2,3,23,53,328,2,0,2016-08-18,90.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,2,0,2,0,0.06
1463,1463,14194582,100%,0,1.0,1.0,1,0,2,39.97948,116.30051,0,0,5,1.0,1,2.0,0,498.00,5,0.00,5,19,37,62,153,14,0,2016-09-24,97.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,1,0,0,0.43
1464,1464,14195724,100%,0,7.0,7.0,1,1,3,39.89659,116.48571,0,0,4,1.0,2,2.0,0,436.00,1,0.00,2,22,52,82,83,17,6,2016-10-08,89.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,0,0,7,7,0,0,0.53
1465,1465,14204039,,0,1.0,1.0,1,0,1,39.87688,116.3475,0,0,4,1.0,1,2.0,0,297.00,3,50.00,3,0,0,0,0,54,6,2016-08-06,94.0,10.0,9.0,10.0,10.0,10.0,10.0,1,0,0,0,0,1,1,0,0,1.59
1466,1466,14205097,100%,0,12.0,12.0,1,1,11,39.74435,116.32483,0,0,4,2.0,2,2.0,0,456.00,4,0.00,1,30,60,90,365,16,2,2016-09-06,94.0,9.0,10.0,9.0,10.0,9.0,9.0,1,0,0,0,0,11,11,0,0,0.49
1467,1467,14205654,100%,0,2.0,2.0,1,0,0,39.94325,116.42771,0,1,2,1.0,1,1.0,0,201.00,1,0.00,1,6,36,62,337,154,66,2016-08-02,92.0,9.0,9.0,9.0,9.0,10.0,9.0,1,0,1,0,0,2,0,2,0,4.52
1472,1472,14209082,100%,0,3.0,3.0,1,0,3,39.99893,116.42546000000002,1,0,2,1.0,1,1.0,0,380.00,1,0.00,1,19,49,79,354,2,0,2016-10-29,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,3,3,0,0,0.06
1473,1473,14211022,100%,0,9.0,9.0,1,1,6,40.44575,116.58513,0,1,2,1.0,1,2.0,0,442.00,2,150.00,1,29,59,89,179,39,6,2016-08-07,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,9,0,9,0,1.15
1474,1474,14214637,100%,1,1.0,1.0,1,1,9,39.88942,116.24996000000002,0,1,2,1.0,1,1.0,0,124.00,1,40.00,1,21,51,81,356,35,7,2016-09-04,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,1.06
1475,1475,14222593,,0,1.0,1.0,1,0,0,39.8917,116.44053999999998,0,0,6,1.0,2,3.0,0,"1,383.00",1,0.00,1,1,20,50,51,12,0,2016-08-11,100.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,2,0,0,1,1,0,0,0.36
1476,1476,14226001,0%,0,1.0,1.0,1,1,11,39.7911,116.50271,0,0,2,1.0,1,1.0,0,331.00,1,0.00,1,30,60,90,180,3,0,2017-02-23,87.0,9.0,8.0,10.0,10.0,10.0,9.0,1,0,2,0,0,1,1,0,0,0.11
1478,1478,14239987,100%,0,6.0,6.0,1,0,2,39.98444,116.29886,0,1,1,2.0,1,1.0,0,201.00,1,0.00,1,0,0,0,0,57,12,2016-08-22,95.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,6,1,5,0,1.7
1479,1479,14240740,98%,0,22.0,22.0,1,1,3,39.93967,116.44138999999998,0,0,2,1.0,1,1.0,0,401.00,2,80.00,1,29,53,53,251,13,2,2017-06-04,94.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,2,0,0,21,21,0,0,0.54
1481,1481,14240906,98%,0,22.0,22.0,1,1,3,39.94023,116.44243,1,0,2,1.0,1,1.0,0,429.00,2,0.00,1,29,59,63,237,21,8,2016-10-05,95.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,2,0,0,21,21,0,0,0.66
1482,1482,14241042,100%,0,2.0,2.0,1,1,3,39.97782,116.4878,0,0,2,1.0,1,1.0,0,387.00,2,100.00,1,8,38,68,69,44,4,2016-08-09,98.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,2,2,0,0,1.3
1483,1483,14241948,100%,0,2.0,2.0,1,0,0,39.89503,116.40975,0,1,4,1.0,1,2.0,0,588.00,1,0.00,2,27,57,87,88,2,0,2018-04-30,100.0,10.0,10.0,10.0,10.0,10.0,9.0,0,0,1,0,0,2,0,2,0,0.16
1484,1484,14247902,,0,2.0,2.0,1,1,1,39.92832,116.38061,0,0,3,1.0,1,1.0,0,373.00,2,100.00,3,0,0,0,0,14,0,2016-08-05,99.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,2,0,0,0.41
1485,1485,14253710,100%,0,2.0,2.0,1,1,1,39.87877,116.3452,0,1,2,0.5,1,1.0,0,201.00,2,111.00,2,29,59,89,90,20,1,2016-08-25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,1,0,0,2,1,1,0,0.6
1487,1487,14259588,100%,0,4.0,4.0,1,1,5,40.13043,116.59696,0,0,4,1.0,1,2.0,0,428.00,4,50.00,1,30,60,90,365,7,0,2016-08-22,91.0,10.0,10.0,10.0,10.0,8.0,9.0,0,0,0,0,0,4,4,0,0,0.21
1488,1488,14259774,,0,1.0,1.0,1,1,0,39.90361,116.40655,0,0,2,1.0,1,1.0,0,290.00,1,0.00,1,0,0,0,0,5,0,2016-12-13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,0,0,2,0,0,1,1,0,0,0.17
1489,1489,14260193,100%,0,3.0,3.0,1,1,3,40.00266,116.45523,0,1,1,1.0,1,1.0,0,200.00,1,48.00,1,29,59,89,364,7,0,2016-09-13,97.0,10.0,9.0,9.0,10.0,9.0,9.0,0,0,0,0,0,3,0,3,0,0.21
1490,1490,14263415,83%,0,1.0,1.0,1,1,9,39.86841,116.429,1,1,1,1.0,1,1.0,0,201.00,1,0.00,1,0,19,49,324,4,4,2018-08-02,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,1,0,0.41
1491,1491,14271095,100%,0,3.0,3.0,1,0,0,39.92345,116.41485,0,0,2,1.0,1,1.0,0,595.00,1,0.00,2,9,9,14,15,106,30,2016-08-13,98.0,10.0,10.0,10.0,10.0,10.0,9.0,1,0,1,0,0,3,3,0,0,3.14
1492,1492,14278945,100%,1,7.0,7.0,1,1,3,39.84343,116.44839,0,0,4,2.0,2,3.0,0,552.00,1,0.00,1,29,59,89,364,15,1,2016-08-07,88.0,9.0,9.0,10.0,10.0,8.0,9.0,0,0,1,0,0,7,7,0,0,0.44
1493,1493,14294360,88%,0,1.0,1.0,1,0,1,39.89958,116.37154,0,0,3,1.0,1,2.0,0,290.00,3,50.00,28,0,13,32,122,35,9,2016-08-24,88.0,9.0,9.0,9.0,10.0,10.0,9.0,1,0,0,0,0,1,1,0,0,1.05
1494,1494,14301137,100%,0,1.0,1.0,1,0,3,39.92968,116.47126000000002,0,2,1,1.0,1,1.0,0,90.00,1,0.00,1,29,59,89,364,2,0,2016-08-08,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,2,0,0,1,0,0,1,0.06
1495,1495,14301188,67%,0,2.0,2.0,1,1,12,40.3642,115.99757,0,0,16,8.0,10,16.0,0,"6,888.00",1,0.00,1,30,60,90,365,1,0,2016-10-03,100.0,10.0,10.0,10.0,10.0,10.0,8.0,0,0,0,0,0,2,2,0,0,0.03
1496,1496,14301738,90%,1,2.0,2.0,1,1,3,39.89631,116.45445,1,0,4,2.0,2,2.0,0,809.00,1,0.00,3,0,0,0,0,6,2,2016-09-09,97.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,1,0,0,2,1,1,0,0.18
1497,1497,14303200,100%,0,13.0,13.0,1,1,2,39.97682,116.31749,1,0,4,1.0,1,3.0,0,387.00,4,50.00,1,29,59,89,364,14,3,2016-08-10,86.0,9.0,9.0,9.0,9.0,9.0,9.0,0,0,1,0,0,10,10,0,0,0.41
1499,1499,14305353,,0,1.0,1.0,1,1,7,40.08623,116.3991,0,0,2,1.0,1,1.0,0,124.00,1,0.00,1,29,59,89,364,3,0,2016-10-03,73.0,8.0,8.0,10.0,7.0,7.0,7.0,0,0,2,0,0,1,1,0,0,0.09
1502,1502,14312297,,0,1.0,1.0,1,1,2,40.01097,116.33977,0,1,1,1.0,1,1.0,0,124.00,1,311.00,1,30,60,90,91,16,0,2016-08-06,93.0,10.0,9.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,0,1,0,0.47
1504,1504,14325392,100%,0,19.0,19.0,1,1,3,39.93499,116.44243,0,0,4,1.0,2,2.0,0,657.00,1,0.00,1,27,57,87,362,34,5,2016-09-04,95.0,10.0,9.0,10.0,10.0,10.0,9.0,1,0,0,0,0,9,8,1,0,1.03
1505,1505,14331438,,0,1.0,1.0,1,0,0,39.91798,116.40881,0,0,4,1.0,2,2.0,0,560.00,1,0.00,1,0,0,0,0,46,0,2016-08-24,96.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,1,0,0,1.38
1507,1507,14342377,100%,1,9.0,9.0,1,1,0,39.91573,116.404,1,0,5,1.0,2,3.0,0,830.00,5,100.00,1,10,35,65,156,186,74,2016-08-26,99.0,10.0,10.0,10.0,10.0,10.0,10.0,1,0,0,0,0,2,2,0,0,5.59
1508,1508,14342704,,0,2.0,2.0,1,1,3,39.84887,116.55776000000002,0,0,4,1.0,2,3.0,0,346.00,1,0.00,3,0,0,0,0,4,0,2016-09-03,100.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,1,1,0,0,0.12
1509,1509,14342954,100%,0,13.0,13.0,1,1,3,39.95529000000001,116.45753,0,1,2,1.0,1,1.0,0,851.00,1,60.00,1,20,50,78,277,11,0,2016-08-21,96.0,10.0,10.0,10.0,10.0,9.0,9.0,1,0,1,0,0,8,0,8,0,0.33
1510,1510,14344633,90%,0,1.0,1.0,1,1,3,39.96687,116.48333999999998,0,0,2,1.0,1,2.0,0,297.00,2,60.00,2,20,43,70,71,37,24,2016-08-18,95.0,10.0,9.0,10.0,10.0,9.0,10.0,1,0,0,0,0,1,1,0,0,1.1
