,id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
439,8673991,100,0,5,5,1,1,39.92321,116.51454,0,4,1,2,2,581,1,0,1,30,60,90,365,17,3,2015/10/16,99,10,10,10,10,10,10,0,0,0,5,5,0,0,0.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
552,9826907,86,0,15,15,1,0,39.92468,116.36692,0,3,1,1,2,581,1,0,1,19,46,73,338,1,0,2018/1/24,80,8,8,8,8,8,8,0,0,0,15,0,12,3,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
995,13540865,98,0,22,22,1,1,39.9406,116.44217,1,4,1,1,2,581,3,60,1,27,37,37,214,13,2,2016/6/30,97,10,9,10,10,9,9,1,0,0,21,21,0,0,0.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1077,13909263,90,0,15,15,1,1,39.95954,116.44346,0,2,1,1,1,581,1,0,2,30,60,90,365,4,1,2016/9/10,100,10,10,10,10,10,10,0,0,0,15,15,0,0,0.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1087,13944452,100,0,10,10,1,1,39.93726,116.41981,1,2,1,1,1,581,2,0,1,16,34,64,324,114,53,2016/8/3,96,10,9,10,10,9,9,1,0,0,10,1,9,0,3.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1090,13946621,100,0,10,10,1,1,39.93768,116.41978,1,2,1,1,1,581,2,0,1,18,36,66,331,116,46,2016/7/22,96,10,10,10,10,10,9,1,0,0,10,1,9,0,3.37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1113,14012318,100,0,10,10,1,1,39.93767,116.42012,1,2,1,1,1,581,2,0,1,21,39,69,336,80,29,2016/7/19,97,10,10,10,10,9,9,1,0,0,10,1,9,0,2.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1114,14012616,100,0,10,10,1,1,39.93879,116.42134,1,2,1,1,1,581,2,0,1,19,37,67,331,38,10,2016/7/31,97,10,10,10,10,10,10,1,0,0,10,1,9,0,1.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1115,14012625,100,0,10,10,1,1,39.93903,116.41933,1,2,1,1,1,581,2,0,1,17,35,65,328,65,27,2016/8/5,98,10,10,10,10,10,9,1,0,0,10,1,9,0,1.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1657,15830084,100,0,22,22,1,1,39.89674,116.48028,0,4,1,2,2,581,1,50,1,0,26,56,331,3,2,2017/7/22,73,10,7,8,8,8,7,1,0,0,22,22,0,0,0.13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1836,16318938,100,1,1,1,1,0,39.88684,116.3324,1,5,1,1,3,581,4,50,1,23,53,83,96,18,12,2017/1/2,94,10,10,10,10,10,10,1,0,0,1,1,0,0,0.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
2104,17177927,100,0,1,1,1,0,39.9471,116.40247,0,2,2,1,1,581,1,0,2,29,59,89,90,9,5,2017/4/2,98,10,9,10,10,10,10,1,0,0,1,1,0,0,0.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2304,17796827,100,0,3,3,1,1,39.90083,116.47988,1,4,2,2,2,581,4,60,1,23,26,49,324,34,17,2017/4/19,88,9,8,9,10,9,9,0,0,0,1,1,0,0,1.34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3409,20057769,100,0,6,6,1,0,39.98807,116.33463,0,2,1,1,1,581,1,0,1,30,60,90,365,1,1,2018/8/1,100,10,10,10,10,10,10,0,0,0,6,6,0,0,0.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3411,20057987,100,0,6,6,1,0,39.98875,116.33641,0,2,1,1,1,581,1,0,1,30,60,90,365,1,1,2018/10/20,100,10,10,10,10,10,10,0,0,0,6,6,0,0,0.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4248,21148216,100,0,2,2,1,1,39.96342,116.41697,0,4,1,2,2,581,1,0,1,14,39,69,344,15,12,2017/10/3,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4619,21730177,100,0,1,1,1,1,39.91746,116.45229,0,2,1,0,1,581,1,0,1,30,60,90,365,1,0,2018/5/11,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.08,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4825,22000036,90,0,4,4,1,0,39.94605,116.39765,0,3,1,1,2,581,2,0,3,29,59,89,90,13,0,2017/12/3,98,10,10,10,10,10,10,0,0,0,3,3,0,0,0.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4836,22004280,93,0,22,22,1,0,39.93704,116.43747,0,4,1,1,2,581,2,50,1,19,49,79,335,31,15,2017/12/10,84,9,9,9,9,9,9,1,0,0,14,14,0,0,1.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5064,22403636,100,0,8,8,1,0,39.94344,116.43465,0,7,1,2,4,581,6,50,1,12,41,53,53,47,38,2018/1/30,99,10,10,10,10,10,10,1,0,0,8,3,5,0,2.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5422,22912205,96.53,0,1,1,1,0,39.89908,116.4755,1,4,1,2,2,581,5,0,1,0,0,0,0,1,0,2018/2/10,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5479,22995027,100,0,11,11,1,1,39.97607,116.40488,0,4,1,2,2,581,1,0,1,30,60,90,365,4,3,2018/4/8,87,10,9,10,10,9,8,0,0,0,11,10,1,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6069,24001119,100,0,8,8,1,0,39.94321,116.43474,0,7,1,2,4,581,6,50,1,14,32,32,32,47,45,2018/4/30,99,10,10,10,10,10,10,1,0,0,8,3,5,0,3.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6192,24141906,100,0,11,11,1,0,39.91988,116.44137,1,2,1,1,1,581,2,0,1,30,60,90,365,3,0,2018/4/7,87,9,10,10,10,10,9,0,0,0,11,11,0,0,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6348,24298956,100,1,1,1,1,0,40.64783,117.26866,1,4,1,2,2,581,1,0,1,30,60,90,179,22,17,2018/4/15,100,10,10,10,10,10,9,1,0,0,1,1,0,0,1.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6542,24485264,100,1,37,37,1,0,39.99781,116.35143,1,6,1,2,4,581,4,70,1,13,43,73,74,3,2,2018/4/24,93,10,10,10,10,9,9,1,0,0,17,7,10,0,0.23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7078,25056423,100,0,17,17,1,0,39.89109,116.4098,1,4,1,1,2,581,1,0,1,18,48,78,353,13,13,2018/5/22,98,10,9,10,10,10,10,0,0,0,7,7,0,0,1.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7351,25395296,100,1,37,37,1,0,39.98077,116.35814,1,5,1,2,3,581,4,70,1,7,37,67,68,4,4,2018/6/9,95,9,9,10,10,10,10,1,0,0,17,7,10,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7863,26098971,100,1,16,16,1,0,39.9327,116.46417,1,6,1,2,3,581,1,0,1,7,26,50,51,46,46,2018/6/20,99,10,10,10,10,10,10,1,0,0,16,15,1,0,4.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8268,26607626,100,1,8,8,1,0,39.89273,116.4457,1,6,1,2,3,581,1,0,1,15,30,60,151,6,6,2018/7/6,100,10,10,10,10,10,10,1,0,0,8,8,0,0,0.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8737,27122389,100,1,1,1,1,0,39.9284,116.45702,0,2,1,1,1,581,1,0,1,0,0,18,109,16,16,2018/7/28,97,10,10,10,10,10,10,1,0,0,1,1,0,0,1.61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8738,27123213,100,0,6,6,1,1,39.91445,116.40419,0,3,1,1,1,581,2,200,1,30,60,88,362,7,7,2018/7/24,91,10,9,9,10,10,9,0,0,0,6,2,4,0,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8926,27296756,100,1,2,2,1,1,39.95061,116.4079,0,6,1,2,2,581,4,100,2,24,47,73,164,5,5,2018/8/1,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9113,27499535,100,1,4,4,1,1,39.93905,116.38797,0,4,1,1,2,581,1,80,1,24,54,84,175,15,15,2018/8/7,99,10,10,10,10,10,10,1,0,0,4,4,0,0,1.56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9484,27803744,100,1,37,37,1,0,39.98983,116.33814,0,6,1,2,4,581,4,70,1,12,21,51,52,7,7,2018/8/23,100,10,10,10,10,10,10,1,0,0,17,7,10,0,0.77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9499,27823853,100,0,6,6,1,0,39.91103,116.49245,1,6,1,3,3,581,6,80,1,26,56,86,87,7,7,2018/8/24,94,9,9,10,10,10,9,1,0,0,3,3,0,0,0.77,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9795,28044963,100,0,6,6,1,0,39.92339,116.45714,0,2,1,1,1,581,1,0,1,30,60,90,365,2,2,2018/10/4,100,10,10,10,10,10,9,1,0,0,6,6,0,0,0.26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9917,28144944,100,0,4,4,1,0,39.91557,116.46779,1,4,1,2,2,581,1,0,1,26,51,77,78,22,22,2018/10/4,97,10,10,10,10,10,10,1,0,0,3,2,1,0,2.87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10108,28306015,100,1,9,9,1,0,39.9299,116.46009,0,4,1,2,2,581,1,0,1,2,21,51,64,52,52,2018/9/7,98,10,10,10,10,10,10,1,0,0,8,2,6,0,6.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10137,28343246,100,0,2,2,1,0,39.94748,116.41052,0,3,12.5,1,2,581,1,0,1,21,51,81,356,2,2,2018/9/10,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10623,28680236,90,0,15,15,1,1,39.95808,116.44326,0,2,1,1,1,581,1,0,1,30,60,90,365,2,2,2018/10/28,80,9,8,9,9,8,9,0,0,0,15,15,0,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10666,28703094,99,1,23,23,1,0,39.89394,116.43183,1,6,1,2,0,581,4,50,1,26,56,86,304,38,38,2018/9/26,93,9,9,10,10,9,9,1,0,0,10,10,0,0,4.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10859,28825169,99,0,21,21,1,0,40.00328,116.40113,1,2,1,1,1,581,1,0,1,24,54,83,173,24,24,2018/10/8,94,10,10,10,10,10,10,1,0,0,18,18,0,0,3.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11017,28908758,94,0,7,7,1,0,39.94119,116.45024,1,5,1,2,2,581,1,0,1,18,44,74,349,40,40,2018/10/5,91,10,9,10,10,10,9,1,0,0,7,7,0,0,5.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11053,28928495,100,0,13,13,1,0,40.64814,117.26842,1,2,1,1,1,581,1,0,1,28,58,88,231,3,3,2019/3/10,93,9,9,9,9,9,9,0,0,0,13,13,0,0,1.23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11251,29131059,70,0,8,8,1,0,39.97027,116.37834,1,6,1,1,2,581,1,0,1,30,60,90,365,1,1,2019/2/11,20,2,2,2,2,4,2,0,0,0,4,4,0,0,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11256,29134697,100,0,19,19,1,0,39.86607,116.39587,0,6,1,2,3,581,1,0,1,9,38,68,343,9,9,2018/10/19,93,10,9,10,10,9,10,1,0,0,18,12,5,1,1.26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11260,29137624,50,0,2,2,1,0,39.9101,116.47279,1,4,2,2,2,581,1,0,1,0,0,0,0,9,9,2018/10/30,85,9,8,8,8,9,9,0,0,0,2,2,0,0,1.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11368,29240942,0,0,1,1,1,0,39.9109,116.47438,1,2,1,1,1,581,1,0,1,30,60,90,91,2,2,2018/10/28,80,9,7,10,10,10,9,1,0,0,1,0,1,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
11512,29425810,100,1,2,2,1,0,39.94757,116.40196,0,2,1.5,1,1,581,1,0,1,12,33,63,64,38,38,2018/11/1,99,10,10,10,10,10,10,1,0,0,2,2,0,0,5.64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
11666,29599584,100,0,6,6,1,1,39.93823,116.43584,0,6,1,2,3,581,4,39,1,13,31,61,62,12,12,2018/11/5,93,10,9,10,10,10,9,1,0,0,3,2,1,0,1.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11927,29836231,99,0,21,21,1,0,40.00337,116.40064,1,2,1,1,1,581,1,0,1,11,36,64,152,20,20,2018/11/9,96,10,10,10,10,10,10,1,0,0,18,18,0,0,3.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12064,29969289,98,1,10,10,1,0,39.93174,116.46001,0,4,1,2,2,581,4,100,1,16,46,76,89,17,17,2018/11/14,95,10,9,10,10,10,10,1,0,0,9,9,0,0,2.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12119,30003167,100,1,1,1,1,0,39.92451,116.40418,1,4,1,2,2,581,4,50,1,12,37,67,158,30,30,2018/12/22,99,10,10,10,10,10,10,0,0,0,1,1,0,0,5.96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12421,30261116,75,0,2,2,1,0,39.91846,116.44242,0,2,1,0,1,581,1,0,1,29,59,89,364,1,1,2019/2/28,80,10,10,8,10,10,10,0,0,0,2,2,0,0,0.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12440,30295706,75,0,2,2,1,0,39.91779,116.44086,1,2,1,1,1,581,1,0,1,30,60,90,365,2,2,2018/12/22,100,8,10,10,10,10,10,1,0,0,2,2,0,0,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12477,30309765,100,0,10,10,1,0,39.94073,116.44691,1,2,1,0,2,581,1,0,1,30,60,90,365,8,8,2018/11/30,98,10,10,10,10,9,10,0,0,0,10,10,0,0,1.39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12935,30729044,100,0,13,13,1,0,40.65131,117.27657,1,3,1,1,1,581,1,0,1,28,58,88,89,3,3,2019/3/17,100,9,10,10,10,10,9,0,0,0,13,13,0,0,1.36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15112,32648001,100,0,33,33,1,0,39.8971,116.46935,1,4,1,2,3,581,5,80,1,20,44,74,176,2,2,2019/3/9,100,10,10,10,10,10,10,1,0,0,14,14,0,0,0.81,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15357,32823038,100,0,33,33,1,0,39.89786,116.47249,1,4,1,1,2,581,2,80,1,19,49,79,109,1,1,2019/4/8,100,10,10,10,10,10,10,1,0,0,14,14,0,0,0.68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15648,32975574,99,1,23,23,1,0,39.89528,116.44305,1,2,1,1,1,581,2,0,1,30,60,90,365,8,8,2019/3/14,95,10,10,10,10,10,10,1,0,0,10,10,0,0,3.48,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15982,33149331,100,1,24,24,1,0,39.93598,116.51756,1,2,1,1,1,581,1,0,1,26,56,86,168,15,15,2019/3/19,100,10,10,10,10,10,10,1,0,0,15,15,0,0,7.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16078,33204146,100,0,1,1,1,0,39.93378,116.44819,0,2,1,1,1,581,1,0,1,29,59,89,180,3,3,2019/4/6,93,9,9,9,9,9,9,1,0,0,1,0,1,0,1.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
16096,33212583,100,0,3,3,1,0,39.92193,116.47215,1,5,1,2,3,581,1,0,2,0,0,0,171,3,3,2019/3/24,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.53,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16127,33233535,100,0,1,1,1,0,39.93225,116.39373,0,2,1,1,1,581,1,0,1,13,13,34,125,7,7,2019/4/14,97,10,9,10,10,10,10,1,0,0,1,1,0,0,5.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16793,33544046,99,0,21,21,1,0,39.95242,116.36818,1,2,1,1,1,581,1,0,1,27,57,87,191,13,13,2019/4/3,100,10,10,10,10,10,10,1,0,0,18,18,0,0,7.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
16875,33578094,100,0,1,1,1,0,39.91729,116.42175,1,4,1,2,2,581,1,0,1,19,49,79,80,4,4,2019/4/28,100,10,10,10,10,10,10,1,0,0,1,1,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
17531,33927938,100,0,1,1,1,0,40.64756,117.27026,0,6,2,2,4,581,4,100,1,28,39,39,39,1,1,2019/5/12,100,10,10,10,10,10,10,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17566,33949890,100,1,14,14,1,0,39.92358,116.45995,1,2,1,1,1,581,1,0,1,27,57,87,178,6,6,2019/4/26,100,10,10,10,10,10,10,1,0,0,4,4,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
17837,34094355,100,0,1,1,1,0,39.91056,116.49785,0,6,2,2,2,581,1,0,2,18,26,56,147,1,1,2019/5/6,100,10,8,10,10,8,10,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
18512,34696949,100,1,27,27,1,0,39.97353,116.35004,0,4,1,2,2,581,1,0,1,22,52,82,83,2,2,2019/5/19,100,10,10,10,10,10,10,1,0,0,27,27,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1109,13999288,76,0,6,6,1,1,40.54055,116.50629,0,3,1,1,1,580,1,0,1,29,59,89,89,3,2,2018/4/15,100,10,9,10,10,9,9,1,0,0,6,4,2,0,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1514,15302315,47,0,19,19,1,1,40.09322,116.54586,0,4,1.5,1,1,580,1,0,1,28,58,88,363,16,0,2016/10/2,99,10,10,10,10,9,10,0,0,0,19,17,2,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1859,16369461,47,0,19,19,1,1,40.10015,116.54148,0,2,1,1,1,580,1,0,1,28,58,88,363,5,1,2017/2/19,96,10,10,10,10,9,10,0,0,0,19,17,2,0,0.18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3169,19627566,100,1,6,6,1,1,40.04845,116.41926,0,5,2,3,3,580,1,0,1,22,27,27,271,37,28,2017/8/3,98,10,10,10,10,9,10,1,0,0,5,4,1,0,1.69,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
3517,20213580,100,0,9,9,1,0,40.44397,116.58277,0,2,1,1,1,580,1,0,1,20,50,80,260,1,1,2018/9/24,100,10,10,10,10,10,10,1,0,0,9,1,8,0,0.12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3562,20261617,100,0,9,9,1,0,40.44274,116.58168,0,2,1,1,2,580,1,0,1,20,50,80,260,2,2,2018/7/27,100,10,10,10,10,9,10,1,0,0,9,1,8,0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
3963,20861463,100,1,8,8,1,0,39.84452,116.31708,0,6,1,2,2,580,1,0,1,22,50,80,355,16,9,2017/10/4,99,10,10,10,10,10,10,1,0,0,8,3,3,2,0.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4412,21444342,80,0,5,5,1,0,40.42609,116.56105,0,16,6,6,16,580,1,0,1,29,59,89,89,1,1,2018/6/18,100,10,10,10,10,10,10,1,0,0,5,0,5,0,0.09,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4594,21702037,90,1,5,5,1,0,40.66117,116.30063,0,4,1,2,2,580,1,0,1,29,59,89,364,1,1,2018/6/24,100,10,10,10,10,10,8,1,0,0,5,0,5,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
5349,22816165,80,0,6,6,1,0,39.99607,116.4765,0,2,1,1,1,580,1,0,1,30,60,90,365,1,0,2018/4/7,100,10,8,10,10,10,8,0,0,0,6,5,1,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5566,23112697,70,0,5,5,1,0,40.10061,116.10753,0,4,1,1,2,580,4,100,1,30,60,90,132,1,1,2019/5/7,100,10,10,10,10,10,10,1,0,0,5,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5568,23113018,70,0,5,5,1,0,40.10177,116.10658,0,4,1,1,2,580,4,100,1,30,60,90,132,2,2,2018/10/14,100,9,9,10,10,10,9,1,0,0,5,4,1,0,0.27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6533,24481481,100,1,2,2,1,0,39.9014,116.38984,1,6,1,2,4,580,6,100,3,15,25,25,25,13,13,2018/7/19,100,10,10,10,10,10,10,1,0,0,1,0,1,0,1.27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6556,24502518,100,0,2,2,1,1,40.6636,116.68425,0,2,1,1,1,580,1,0,1,9,24,41,306,3,3,2018/7/7,100,10,10,10,10,10,9,1,0,0,2,0,2,0,0.28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6811,24784905,50,0,3,3,1,0,40.42787,116.5909,0,2,1,1,1,580,1,0,1,27,56,86,361,1,1,2018/8/4,60,8,8,10,10,10,6,0,0,0,3,0,3,0,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
6947,24925206,100,0,5,5,1,0,40.24208,116.94577,0,2,1,1,1,580,1,0,1,20,50,80,260,2,1,2018/5/20,90,10,10,10,10,9,9,1,0,0,5,5,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
7680,25875899,100,0,8,8,1,0,40.446,116.58079,0,2,1,1,1,580,1,100,1,22,42,70,160,1,1,2018/11/18,100,10,10,10,10,10,10,1,0,0,8,1,7,0,0.16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
