,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2
8603,100.0,0,2,2,1,0,39.929,116.44131999999999,0,2,2.0,1,1,1,0,1,19,49,79,80,6,6,274.0,100,10,9,10,10,10,10,0,0,0,2,0,2,0,0.65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15654,98.0,0,30,30,1,0,39.9535,116.3208,1,2,2.0,1,1,1,0,1,26,56,86,361,1,1,26.0,80,10,8,10,10,10,10,1,0,0,30,12,18,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1747,100.0,0,2,2,1,1,39.9446,116.36721000000001,0,6,1.0,3,4,1,0,1,12,35,57,143,15,9,716.0,93,10,9,10,10,9,9,1,0,0,2,2,0,0,0.63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9271,100.0,0,1,1,1,0,39.924279999999996,116.47648000000001,1,3,1.0,1,2,2,50,1,16,24,54,55,19,19,250.0,96,10,10,10,10,10,10,1,0,0,1,0,1,0,2.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9240,100.0,0,3,3,1,0,39.94487,116.09579,1,2,1.0,1,1,1,0,1,26,56,86,361,2,2,141.0,100,10,10,10,10,10,10,1,0,0,3,3,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
14416,100.0,0,7,7,1,0,39.92169000000001,116.44394,0,2,1.0,1,2,1,0,1,28,58,87,88,5,5,64.0,100,10,9,10,10,10,10,1,0,0,7,0,7,0,2.31,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8088,100.0,0,7,7,1,0,39.89865,116.54906000000001,0,2,1.5,1,1,1,50,1,6,25,55,56,33,33,294.0,95,10,10,9,10,9,9,1,0,0,6,6,0,0,3.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1878,100.0,0,1,1,1,1,39.87876,116.33576000000001,1,2,1.0,1,1,1,35,1,0,26,56,57,4,4,22.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,4.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
15954,100.0,0,1,1,1,0,39.98458,116.41373999999999,1,2,1.0,1,1,1,0,2,24,54,84,85,10,10,28.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,10.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
8534,90.0,0,5,5,1,0,40.0312,116.31475,0,1,1.0,1,1,1,0,1,29,59,89,364,5,5,274.0,100,10,10,10,10,10,10,0,0,0,5,0,5,0,0.54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
13937,100.0,0,14,14,1,0,39.90488,116.38543,0,11,4.0,4,7,1,0,1,0,0,0,263,2,2,51.0,80,8,8,8,9,8,7,1,0,0,14,14,0,0,1.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8419,100.0,1,3,3,1,0,39.8853,116.45886000000002,1,5,2.0,2,2,1,50,1,8,9,31,306,38,38,214.0,99,10,10,10,10,10,10,1,0,0,2,2,0,0,5.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4251,100.0,1,4,4,1,0,39.90769,116.30373999999999,0,4,1.0,2,2,15,0,1,26,56,86,86,6,4,532.0,100,10,10,10,10,10,10,1,0,0,4,4,0,0,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2838,100.0,0,2,2,1,0,39.91034000000001,116.52427,0,4,1.0,1,2,2,50,1,17,47,77,352,1,1,342.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8654,100.0,0,3,3,1,0,39.936,116.37483999999999,1,4,1.0,2,3,1,100,1,29,59,89,180,2,2,265.0,20,2,2,2,2,2,2,1,0,0,3,3,0,0,0.23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10362,100.0,0,2,2,1,0,39.86851,116.45836000000001,0,1,1.0,1,2,1,0,1,30,60,90,365,1,1,66.0,100,10,10,10,10,10,10,1,0,0,2,0,1,1,0.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
1849,90.0,1,1,1,1,1,40.3677,116.66718,0,4,2.0,2,2,1,0,1,29,59,89,179,21,10,779.0,93,10,10,10,10,10,10,1,0,0,1,1,0,0,0.81,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6865,100.0,0,2,2,1,0,39.92959000000001,116.45941,0,2,1.0,1,1,1,0,1,0,22,52,326,38,38,344.0,96,10,10,10,10,10,10,1,0,0,2,2,0,0,3.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
8190,100.0,0,11,11,1,0,39.92027,116.65846,0,2,1.0,1,1,1,0,1,30,60,90,365,1,1,269.0,100,10,10,10,10,6,10,1,0,0,9,9,0,0,0.11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6279,100.0,0,24,24,1,0,39.89144,116.46511000000001,0,2,1.0,1,1,1,0,1,30,60,90,91,35,33,375.0,94,10,9,10,10,10,9,1,0,0,24,0,24,0,2.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4142,100.0,0,4,4,1,0,39.95264,116.3695,0,2,1.0,1,1,1,0,3,30,60,90,365,8,4,551.0,95,10,9,10,10,10,10,0,0,0,4,4,0,0,0.43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16824,100.0,1,7,7,1,0,39.927479999999996,116.43053,0,5,1.0,2,3,1,0,1,23,42,70,161,1,1,17.0,100,10,10,10,10,10,10,1,0,0,7,7,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12434,100.0,1,27,27,1,1,39.98855,116.47386999999999,0,2,1.0,1,1,1,0,1,27,57,87,161,16,16,118.0,99,10,10,10,10,10,10,1,0,0,27,14,13,0,4.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7076,67.0,0,16,16,1,0,39.90703,116.44051,0,2,1.5,1,2,1,125,1,30,60,90,365,8,8,336.0,93,9,8,10,10,10,10,0,0,0,16,1,7,8,0.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
12324,100.0,1,3,3,1,0,39.898540000000004,116.50658999999999,1,4,1.0,1,2,1,50,1,28,58,88,363,6,6,141.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2085,96.53,0,1,1,1,1,39.91876,116.43955,0,1,1.0,1,1,1,0,1,0,0,0,0,2,0,687.0,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.09,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
3235,100.0,1,1,1,1,1,40.362429999999996,115.97827,0,6,1.0,3,3,2,0,1,29,59,89,364,19,9,634.0,95,10,9,10,10,9,9,1,0,0,1,1,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3133,100.0,0,10,10,1,0,39.70832,116.32136000000001,0,4,1.0,2,2,1,0,1,30,60,90,365,1,1,310.0,20,2,2,2,2,2,2,0,0,0,10,10,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10394,97.0,0,7,7,1,0,39.91172,116.47185,1,2,1.5,1,1,1,0,1,26,56,86,361,14,14,215.0,90,9,9,9,9,9,9,1,0,0,7,6,1,0,1.94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
8607,100.0,1,3,3,1,0,39.926140000000004,116.47598,1,5,2.0,2,2,1,0,1,16,43,73,348,22,22,273.0,98,10,9,10,10,10,10,1,0,0,3,3,0,0,2.41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
15481,100.0,0,7,7,1,0,39.89042,116.47223000000001,1,1,1.0,1,1,1,0,1,27,57,87,87,3,3,46.0,100,10,10,10,10,10,10,1,0,0,7,1,6,0,1.88,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11103,100.0,0,12,12,1,0,39.935629999999996,116.37364,0,2,1.0,1,1,1,0,1,28,58,88,101,3,3,170.0,100,10,10,10,10,10,10,0,0,0,12,0,12,0,0.53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5316,100.0,0,4,4,1,1,39.95881,116.44151000000001,1,2,1.0,1,1,2,0,1,18,29,29,251,62,50,407.0,98,10,10,10,10,10,9,1,0,0,4,4,0,0,4.56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10853,100.0,1,9,9,1,0,39.86635,116.42138,0,4,1.0,1,2,1,0,1,15,28,44,45,29,29,197.0,99,10,10,10,10,10,10,1,0,0,9,1,8,0,4.39,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1453,90.0,0,7,7,1,1,39.68951,116.32096999999999,1,5,2.0,2,3,1,0,1,26,56,86,361,6,3,605.0,92,9,10,10,10,9,10,1,0,0,7,7,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16313,100.0,0,3,3,1,0,40.42653,115.98076999999999,1,4,1.0,2,4,1,0,1,25,50,80,81,1,1,14.0,100,10,10,10,10,10,10,0,0,0,3,3,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
6298,100.0,1,6,6,1,1,39.96457,116.45026999999999,0,3,2.0,1,1,1,50,1,0,19,49,230,4,4,243.0,95,10,9,10,10,10,10,0,0,0,6,0,6,0,0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10854,100.0,0,18,18,1,1,39.90121,116.40191999999999,0,4,1.0,2,2,1,0,1,23,53,83,354,8,8,141.0,98,9,10,10,10,10,10,1,0,0,18,18,0,0,1.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4568,100.0,1,42,42,1,0,39.9058,116.25357,1,8,1.0,2,3,1,0,1,13,43,73,348,16,14,485.0,100,10,10,10,10,10,10,1,0,0,41,41,0,0,0.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1201,99.0,1,10,10,1,1,39.98332,116.42006,1,2,1.0,1,1,1,50,1,22,22,22,22,29,20,977.0,98,10,10,10,10,10,10,1,0,0,10,0,6,4,0.89,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
17221,67.0,0,2,2,1,0,39.89445,116.46949,1,2,1.0,1,1,1,100,1,27,57,87,362,1,1,1.0,100,10,10,10,10,10,10,1,0,0,2,0,2,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1506,96.0,1,3,3,1,0,39.92292,116.44503999999999,0,2,1.0,1,1,1,0,2,17,38,68,343,116,40,906.0,95,9,9,9,10,10,9,0,0,0,2,1,1,0,3.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1472,100.0,1,1,1,1,1,39.89614,116.44782,0,2,1.0,1,1,1,69,1,12,42,72,163,32,7,893.0,99,10,10,10,10,10,10,1,0,0,1,0,1,0,1.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
5324,100.0,0,21,21,1,0,39.92737,116.51771000000001,0,1,1.0,1,1,1,0,1,30,60,90,365,2,2,320.0,100,10,10,10,10,10,10,0,0,0,21,0,2,19,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
15794,100.0,0,3,3,1,0,39.88763,116.26086000000001,0,2,1.0,0,0,1,0,1,30,60,90,365,4,4,36.0,75,7,9,9,9,9,7,0,0,0,2,1,1,0,3.16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1937,94.0,0,33,33,1,1,39.968059999999994,116.32789,1,2,1.0,1,1,1,0,1,26,56,86,361,4,0,811.0,73,9,8,9,8,9,7,1,0,0,33,33,0,0,0.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5397,100.0,0,13,13,1,0,40.43315,116.53827,0,6,3.0,3,5,1,0,1,30,60,90,365,2,2,274.0,100,10,10,10,10,9,9,1,0,0,11,9,2,0,0.22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10514,100.0,1,42,42,1,0,39.905590000000004,116.27153999999999,1,4,1.0,0,2,1,0,1,25,55,85,360,5,5,196.0,96,10,10,10,10,10,10,1,0,0,41,41,0,0,0.76,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4852,100.0,0,4,4,1,1,39.93581,116.20323,0,4,1.0,2,2,1,0,1,30,60,90,365,1,0,399.0,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
10436,0.0,0,1,1,1,0,39.89253,116.40615,1,2,1.0,1,1,1,0,1,29,59,89,364,1,1,198.0,80,8,8,8,10,8,8,0,0,0,1,1,0,0,0.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
5242,100.0,0,3,3,1,1,39.9369,116.45273,1,2,1.0,1,1,1,0,1,23,28,28,28,37,32,397.0,97,10,10,10,10,10,10,0,0,0,3,1,2,0,2.79,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
9965,94.0,0,66,66,1,0,39.92054,116.43548,1,2,1.0,0,2,1,0,1,1,1,1,1,1,1,110.0,100,8,8,8,10,8,10,0,0,0,66,66,0,0,0.27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
15732,100.0,1,11,11,1,0,40.00107,116.47538999999999,1,4,1.0,1,1,4,50,1,26,36,55,55,4,4,43.0,100,10,10,10,10,10,10,1,0,0,11,5,6,0,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
12690,98.0,0,30,30,1,0,40.10588,116.63108999999999,1,6,1.5,3,3,1,0,1,30,60,90,365,3,3,107.0,100,10,10,10,9,10,10,1,0,0,30,12,18,0,0.83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
5012,100.0,0,6,6,1,0,39.916509999999995,116.65988,0,2,1.0,0,1,1,0,1,30,60,90,365,1,0,453.0,100,10,10,10,10,10,10,0,0,0,6,5,1,0,0.07,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3071,100.0,1,15,15,1,0,40.4405,116.92756999999999,0,3,1.0,0,2,1,0,1,21,47,77,167,1,1,26.0,100,10,10,10,10,10,10,1,0,0,15,3,12,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
7771,90.0,0,15,15,1,1,39.8952,116.42278999999999,0,6,1.0,3,3,1,0,1,15,35,61,336,2,2,296.0,100,10,9,10,10,10,8,1,0,0,15,15,0,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10904,100.0,0,2,2,1,0,39.98551,116.31693999999999,1,2,1.0,1,1,1,0,1,25,55,72,347,18,18,192.0,91,9,9,10,10,10,9,1,0,0,2,1,1,0,2.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
11577,100.0,1,10,10,1,0,39.9951,116.47208,1,3,1.0,1,2,2,100,1,26,56,86,86,30,30,171.0,99,10,10,10,10,10,10,1,0,0,1,1,0,0,5.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
7421,100.0,0,13,13,1,0,39.943259999999995,116.4124,0,5,1.0,1,3,2,80,1,26,37,47,48,6,6,316.0,93,10,10,10,10,10,10,1,0,0,7,7,0,0,0.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4436,92.0,0,25,25,1,0,39.9174,116.6574,0,4,2.0,2,2,1,0,1,30,30,30,292,1,0,486.0,20,2,2,2,2,2,2,0,0,0,25,24,1,0,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
7871,100.0,1,30,30,1,0,39.89158,116.44731000000002,1,3,1.0,1,1,2,70,1,21,51,75,331,51,51,303.0,97,10,10,10,10,10,10,1,0,0,23,23,0,0,5.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
6524,100.0,0,7,7,1,0,39.899190000000004,116.54948999999999,1,2,1.0,0,1,1,0,1,30,60,90,365,11,11,356.0,96,10,9,10,10,9,9,1,0,0,7,6,1,0,0.92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1286,100.0,1,8,8,1,0,39.97374,116.31378000000001,0,2,1.0,1,1,2,0,1,19,49,79,354,28,10,930.0,99,10,10,10,10,10,10,0,0,0,7,2,4,1,0.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9371,100.0,1,2,2,1,0,40.20659000000001,116.28365,0,3,1.0,1,1,1,0,1,24,54,84,84,9,9,201.0,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
16359,100.0,0,20,20,1,0,39.83794,116.38506000000001,0,2,1.0,1,1,1,0,1,24,54,84,359,1,1,22.0,100,10,10,10,10,10,10,1,0,0,20,20,0,0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
9424,100.0,1,1,1,1,0,39.84234,116.41236,0,4,1.0,2,2,3,35,1,16,46,76,351,19,19,229.0,97,10,10,10,10,9,9,1,0,0,1,1,0,0,2.47,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1909,100.0,0,16,16,1,1,39.93913,116.38951000000002,0,4,1.0,1,2,4,80,1,16,35,52,324,61,21,750.0,93,9,9,10,10,10,9,1,0,0,16,8,8,0,2.44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9550,86.0,0,1,1,1,0,39.90589,116.26262,0,5,1.0,2,3,1,0,1,30,60,90,365,4,4,230.0,90,9,9,9,8,9,9,1,0,0,1,1,0,0,0.52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10555,96.53,0,30,30,1,0,39.94004,116.44672,1,2,1.0,1,1,1,0,1,0,4,22,297,5,5,199.0,76,8,9,7,8,9,9,1,0,0,30,28,2,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11982,94.0,0,66,66,1,0,39.94174,116.44568999999998,1,2,1.0,1,1,1,0,1,27,57,87,362,1,1,134.0,100,10,10,10,10,10,10,0,0,0,66,66,0,0,0.22,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2387,100.0,0,9,9,1,0,39.94454,116.51138,0,2,1.0,0,1,1,0,1,23,49,79,354,49,17,678.0,94,10,9,10,10,9,9,1,0,0,7,7,0,0,2.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5509,100.0,1,9,9,1,0,40.42173,116.5422,0,4,1.0,1,1,1,0,1,25,52,82,357,2,1,415.0,100,10,10,10,10,10,10,1,0,0,9,9,0,0,0.14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
12345,100.0,0,8,8,1,1,40.01661,116.34016000000001,1,3,1.0,1,1,1,0,1,25,51,81,356,40,40,146.0,98,10,10,10,10,10,10,1,0,0,5,3,2,0,8.16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5502,99.0,0,3,3,1,0,39.94068,116.43501,1,3,1.0,1,2,2,38,1,9,21,46,47,40,36,414.0,92,9,9,10,9,9,9,1,0,0,3,0,3,0,2.89,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7906,100.0,0,7,7,1,0,39.94115,116.41771999999999,0,5,1.0,2,3,1,100,1,30,60,90,365,2,2,296.0,100,10,10,10,10,10,10,0,0,0,7,6,1,0,0.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
16951,100.0,0,1,1,1,0,39.89436,116.46558,0,2,1.0,1,1,1,0,1,18,21,22,153,1,1,5.0,100,10,10,10,10,10,10,1,0,0,1,0,1,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
9555,100.0,1,4,4,1,0,40.44536,116.58096,0,6,2.0,2,4,1,0,1,26,56,86,176,10,10,240.0,100,10,10,10,10,9,10,1,0,0,4,4,0,0,1.24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1089,96.53,0,1,1,1,1,39.94746,116.32086000000001,0,2,1.0,1,1,1,0,1,0,0,0,0,11,0,942.0,98,10,10,10,10,10,10,0,0,0,1,1,0,0,0.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
10449,100.0,0,9,9,1,0,39.93587,116.29269,1,2,1.0,1,1,2,88,1,7,7,7,7,19,19,203.0,96,10,10,10,10,10,10,1,0,0,8,0,8,0,2.78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1929,100.0,0,5,5,1,0,39.95464000000001,116.45626999999999,0,1,1.0,1,1,1,0,1,5,18,40,125,186,74,812.0,94,9,9,10,9,9,9,0,0,0,5,0,5,0,6.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
7931,97.0,0,9,9,1,0,39.98857,116.47291000000001,0,2,1.0,0,1,1,100,1,25,55,85,360,2,2,300.0,100,10,10,10,10,10,10,0,0,0,8,8,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
11670,100.0,0,2,2,1,0,39.84612,116.42931000000002,0,3,1.5,2,2,1,150,2,22,42,42,124,9,9,140.0,98,10,9,10,10,10,9,1,0,0,2,2,0,0,1.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2442,100.0,0,5,5,1,1,40.074020000000004,116.40699,0,2,2.0,1,1,1,0,2,0,0,0,263,4,2,628.0,95,10,10,10,10,10,10,1,0,0,5,1,4,0,0.19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10439,100.0,1,23,23,1,0,39.92173,116.42583,0,2,1.0,1,2,2,0,1,10,10,10,27,8,8,208.0,95,10,10,10,10,10,10,0,0,0,22,20,2,0,1.15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
4888,100.0,0,15,15,1,1,39.921009999999995,116.51613,1,2,1.0,1,1,1,0,1,27,57,87,362,1,1,102.0,100,10,10,10,10,10,10,1,0,0,15,15,0,0,0.29,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
3453,100.0,1,2,2,1,1,39.9584,116.4508,0,2,1.0,1,2,1,0,1,0,0,0,0,51,16,625.0,99,10,10,10,10,10,10,1,0,0,2,0,2,0,2.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
11245,100.0,0,5,5,1,0,39.89695,116.41408999999999,0,6,1.0,2,4,1,0,1,23,53,83,358,7,7,148.0,91,10,9,10,10,10,9,1,0,0,5,5,0,0,1.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
1055,100.0,0,2,2,1,1,39.922259999999994,116.51161,0,2,1.0,1,1,1,35,1,5,24,53,328,8,0,1008.0,100,10,10,10,10,10,10,0,0,0,2,1,1,0,0.24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
16673,100.0,1,13,13,1,1,40.05256,116.41238,1,3,1.0,1,2,2,50,1,22,52,82,357,2,2,15.0,90,9,10,10,10,9,10,0,0,0,13,13,0,0,2.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
