id,host_response_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,guests_included,extra_people,minimum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,neighbourhood_cleansed0,neighbourhood_cleansed1,neighbourhood_cleansed2,neighbourhood_cleansed3,neighbourhood_cleansed4,neighbourhood_cleansed5,neighbourhood_cleansed6,neighbourhood_cleansed7,neighbourhood_cleansed8,neighbourhood_cleansed9,neighbourhood_cleansed10,neighbourhood_cleansed11,neighbourhood_cleansed12,neighbourhood_cleansed13,neighbourhood_cleansed14,neighbourhood_cleansed15,bed_type0,bed_type1,bed_type2,bed_type3,bed_type4,room_type0,room_type1,room_type2,cancellation_policy0,cancellation_policy1,cancellation_policy2,Distance
22787483,100,0,2,2,1,0,39.87968,116.39655,0,5,1,2,4,470,5,50,2,11,32,62,153,14,11,461,98,10,10,10,10,10,10,1,0,0,2,2,0,0,0.91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.594
22797198,100,1,26,26,1,1,39.99272,116.40769,0,2,1,1,2,401,2,50,1,25,55,84,175,23,20,470,98,10,10,10,10,10,10,1,0,0,25,25,0,0,1.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.051
22797699,40,0,2,2,1,0,40.03206,116.29699,0,2,1,1,1,117,1,50,1,0,18,48,228,20,12,441,87,9,9,9,9,9,9,0,0,0,2,2,0,0,1.35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,14.124
22798456,83,0,21,21,1,0,39.8395,116.37282,0,2,1,1,1,325,1,0,1,29,59,89,364,4,3,410,95,9,10,10,10,9,9,0,0,0,21,21,0,0,0.29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.248
22799451,100,0,20,20,1,0,39.89988,116.5043,0,4,1,2,2,595,1,0,1,19,49,79,354,1,1,212,100,10,10,10,10,10,10,0,0,0,19,19,0,0,0.14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,9.853
22799897,97,0,17,17,1,0,39.90425,116.3372,1,2,1,1,1,435,1,0,1,29,59,70,70,2,2,161,100,10,10,10,10,10,10,1,0,0,13,12,1,0,0.37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,5.747
22801715,100,0,5,5,1,1,39.92775,116.47798,0,6,1,3,3,498,1,0,1,12,33,63,64,15,14,370,92,9,9,9,9,9,9,0,0,0,5,2,3,0,1.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.025
22801727,100,0,3,3,1,0,39.89116,116.39088,0,2,1,1,1,601,1,0,1,29,59,89,179,1,0,446,60,8,8,8,10,8,8,0,0,0,3,0,3,0,0.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4.336
22804644,96.53,0,1,1,1,0,39.87477,116.46438,0,3,1,1,1,249,1,0,1,0,0,0,0,1,0,454,100,10,10,10,10,10,10,0,0,0,1,1,0,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.49
22805018,100,0,3,3,1,0,39.98519,116.41472,0,1,1,1,1,83,1,0,1,20,47,77,168,30,24,471,96,10,9,10,10,10,10,1,0,0,3,0,2,1,1.91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,6.35
22806898,89,0,18,18,1,0,39.89278,116.35126,0,6,1,2,2,898,4,50,1,29,59,89,364,2,2,102,100,10,10,8,9,6,8,1,0,0,14,14,0,0,0.58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5.608
22807914,100,0,8,8,1,1,40.01829,116.34711,0,5,1,2,2,678,1,0,1,20,31,49,50,42,39,413,99,10,10,10,10,9,10,1,0,0,5,3,2,0,3.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.654
22810573,90,0,2,2,1,0,39.90356,116.4442,0,4,1,0,2,449,1,0,2,29,59,89,364,3,3,278,73,8,7,9,9,9,7,1,0,0,2,2,0,0,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,5.078
22816165,80,0,6,6,1,0,39.99607,116.4765,0,2,1,1,1,580,1,0,1,30,60,90,365,1,0,409,100,10,8,10,10,10,8,0,0,0,6,5,1,0,0.07,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.074
22816928,86,0,1,1,1,0,39.78672,116.6732,0,2,1,1,1,173,1,0,1,30,60,90,365,4,3,476,95,10,9,10,10,8,9,1,0,0,1,1,0,0,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,28.549
22817402,100,1,2,2,1,0,40.22972,116.26336,0,3,1,1,2,290,4,50,2,29,59,89,162,6,6,226,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.79,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,35.178
22817884,80,0,6,6,1,0,39.99739,116.47661,0,2,1,1,1,552,1,0,1,30,60,90,365,5,2,455,84,10,8,10,10,10,9,0,0,0,6,5,1,0,0.33,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.188
22818319,100,0,28,28,1,0,39.91336,116.65311,0,2,2,1,1,401,1,0,1,30,60,90,365,3,0,457,93,10,9,10,10,10,10,0,0,0,28,28,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.034
22818332,100,0,6,6,1,0,39.87013,116.45698,0,5,1,2,3,436,1,0,1,30,60,90,365,2,1,385,80,9,8,6,10,9,9,0,0,0,6,5,1,0,0.16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.466
22818398,100,0,28,28,1,0,39.91583,116.65612,0,2,2,1,2,401,1,0,1,30,60,90,365,3,1,433,100,10,10,10,10,10,10,0,0,0,28,28,0,0,0.21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.268
22818441,100,0,28,28,1,0,39.91661,116.65533,0,2,2,1,2,401,1,0,1,30,60,90,365,3,2,453,93,10,9,9,10,10,10,0,0,0,28,28,0,0,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.195
22818956,96.53,0,1,1,1,0,39.89516,116.466,0,2,1,1,1,436,1,0,1,0,0,0,0,4,0,480,90,10,10,10,10,10,9,1,0,0,1,1,0,0,0.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.142
22819904,100,0,4,4,1,1,39.86662,116.42191,0,3,1,2,2,401,1,0,1,30,60,90,365,3,3,331,87,9,9,9,9,10,9,0,0,0,4,4,0,0,0.27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.394
22820211,100,0,4,4,1,1,39.96814,116.41872,0,2,1,1,1,484,1,0,1,28,58,88,363,3,2,461,73,7,8,7,9,9,9,0,0,0,4,4,0,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.676
22821854,100,1,1,1,1,1,39.91533,116.66156,0,2,1,1,1,325,1,0,1,19,49,75,350,16,13,474,98,10,9,10,10,10,10,0,0,0,1,1,0,0,1.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.735
22822487,100,1,4,4,1,0,39.89387,116.27987,0,2,1,0,1,180,1,0,1,0,0,0,0,26,13,473,98,10,10,10,10,9,10,1,0,0,4,0,4,0,1.65,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,10.66
22823797,96.53,0,1,1,1,0,39.91691,116.42741,0,4,1,2,2,297,1,0,1,0,0,0,0,1,0,451,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.074
22836045,100,0,45,45,1,0,40.00006,116.47484,1,2,1,1,1,559,1,0,1,30,60,90,365,11,8,470,93,9,10,9,10,10,9,1,0,0,45,45,0,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.309
22836424,90,0,26,26,1,1,39.95756,116.44372,0,4,1,1,2,387,1,0,1,29,59,89,90,3,2,468,100,10,10,10,10,10,10,0,0,0,22,22,0,0,0.19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.118
22836750,100,0,6,6,1,0,40.22109,116.24382,0,2,1,1,1,235,1,0,1,25,55,85,360,7,6,402,97,10,9,10,10,10,10,1,0,0,6,6,0,0,0.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,34.852
22836826,92,0,38,38,1,0,39.96923,116.3975,0,3,1,1,2,318,1,0,1,29,59,89,364,10,5,457,88,9,9,10,10,10,9,0,0,0,38,38,0,0,0.66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4.367
22838428,100,0,45,45,1,0,39.9982,116.47671,0,2,1,1,1,539,1,0,1,30,60,90,365,14,9,484,93,9,9,10,10,10,9,1,0,0,45,45,0,0,0.86,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.26
22838443,100,0,30,30,1,1,40.12846,116.60087,1,2,1,1,1,228,1,0,2,30,60,90,365,14,13,436,86,9,9,9,10,9,9,0,0,0,20,20,0,0,0.96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,28.149
22839877,100,0,6,6,1,0,40.00208,116.37244,0,4,1,2,2,456,1,50,1,14,30,60,335,1,1,66,100,10,10,10,10,10,10,1,0,0,6,6,0,0,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.257
22841372,83,0,21,21,1,0,39.83477,116.36767,1,7,1,3,3,628,1,0,1,29,59,89,364,2,2,299,60,6,7,6,6,8,6,0,0,0,21,21,0,0,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.853
22849449,100,0,1,1,1,0,40.52219,115.96435,0,6,1,2,3,691,6,100,1,27,57,87,87,3,3,121,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,75.345
22850153,100,0,8,8,1,0,39.97014,116.32115,0,3,1,1,2,401,1,0,3,9,18,21,112,9,6,437,98,10,10,10,10,10,10,0,0,0,7,3,3,1,0.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,7.763
22852080,98,0,3,3,1,1,39.84487,116.42474,1,2,1,1,1,159,1,0,2,22,52,82,357,25,20,412,98,10,10,10,10,10,10,1,0,0,3,0,3,0,1.81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,9.785
22852357,100,0,12,12,1,1,39.94364,116.32584,0,2,1,1,1,207,1,0,2,25,55,85,360,5,2,471,84,9,8,10,10,9,9,1,0,0,12,0,12,0,0.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.142
22852621,96.53,0,1,1,1,0,40.03282,116.35434,1,1,1,1,1,97,1,0,1,0,0,0,0,2,0,453,90,9,10,10,9,9,10,1,0,0,1,0,0,1,0.13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,11.964
22852784,100,0,75,75,1,0,39.91292,116.65107,0,2,2,1,2,339,1,0,1,29,59,89,364,4,3,469,100,10,10,10,7,8,9,0,0,0,75,72,3,0,0.26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21.865
22853487,80,0,6,6,1,0,39.99185,116.48141,0,4,1,2,2,657,1,0,1,28,58,88,363,6,5,408,90,10,9,9,10,10,9,0,0,0,6,5,1,0,0.44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,10.038
22853708,100,1,24,24,1,0,39.84871,116.38671,0,4,1,1,2,345,1,0,1,28,53,83,83,5,4,403,100,10,10,10,10,10,10,1,0,0,12,12,0,0,0.37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.07
22854513,96.53,0,1,1,1,0,39.97106,116.3415,1,4,2,2,2,401,1,0,1,0,0,0,0,4,0,454,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.26,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,6.493
22854527,100,1,24,24,1,0,39.84316,116.38132,0,4,1,2,2,338,1,0,1,27,52,82,82,21,21,341,96,9,10,10,10,9,9,1,0,0,12,12,0,0,1.84,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.732
22854774,100,1,24,24,1,0,39.84278,116.38075,0,3,1,1,2,297,1,0,1,29,54,84,84,10,8,450,98,9,10,10,10,10,10,1,0,0,12,12,0,0,0.66,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,9.78
22855623,96.53,0,4,4,1,0,39.96669,116.30766,0,2,2,3,2,180,1,0,2,0,0,0,0,1,1,339,20,2,2,10,10,6,2,1,0,0,4,0,3,1,0.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.539
22856095,100,1,2,2,1,0,39.75059,116.33879,0,2,1,1,1,338,1,0,1,28,58,88,363,1,1,19,100,10,10,10,10,8,10,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,20.53
22856900,100,1,2,2,1,1,39.9474,116.30435,0,1,1,1,1,221,1,0,1,13,42,72,72,12,10,430,100,10,10,10,10,10,10,0,0,0,1,0,1,0,0.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,8.021
22857581,100,0,1,1,1,1,40.05719,116.40706,0,3,1,2,2,366,1,0,3,26,56,86,361,7,6,453,93,9,9,10,10,10,9,1,0,0,1,1,0,0,0.46,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,14.178
22857831,100,0,2,2,1,0,40.07286,116.32394,0,2,1,1,1,152,1,50,2,30,60,90,180,4,3,436,90,10,10,10,9,9,9,1,0,0,2,0,2,0,0.27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17.021
22866440,100,0,2,2,1,0,39.90161,116.4177,0,2,1,1,1,242,1,0,1,0,0,0,0,5,0,477,100,10,10,10,10,10,10,1,0,0,2,0,2,0,0.31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.673
22867345,100,0,2,2,1,0,39.90021,116.41665,1,2,1,1,1,263,1,0,1,18,29,29,29,51,40,479,98,10,10,10,10,10,10,1,0,0,2,0,2,0,3.19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.764
22868073,100,1,15,15,1,0,40.4557,116.90585,0,14,2,5,16,1678,1,0,1,25,55,85,360,4,2,472,95,10,10,10,10,10,10,1,0,0,15,3,12,0,0.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,72.768
22868426,100,0,2,2,1,0,39.76324,116.31553,0,2,1,1,1,200,1,0,1,30,60,90,365,3,2,378,100,10,10,10,10,9,9,1,0,0,2,0,1,1,0.24,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,19.763
22868578,100,0,4,4,1,1,39.93581,116.20323,0,4,1,2,2,401,1,0,1,30,60,90,365,1,0,399,100,10,10,10,10,10,10,1,0,0,3,0,3,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,16.419
22869521,100,0,2,2,1,0,39.94849,116.33044,1,4,1,2,2,297,1,0,1,0,20,23,293,4,4,115,100,10,10,10,10,10,10,1,0,0,2,2,0,0,1.03,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,5.928
22869991,100,1,1,1,1,0,39.89672,116.46358,0,2,1,1,1,401,1,0,2,25,55,85,86,33,27,471,98,10,10,10,10,10,10,1,0,0,1,1,0,0,2.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.874
22870147,100,0,8,8,1,0,39.89948,116.42561,0,6,1,2,4,519,1,0,1,4,26,53,54,18,16,370,93,10,8,10,10,10,9,0,0,0,8,7,1,0,1.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.247
22871465,50,0,1,1,1,0,39.94788,116.42734,0,10,1,0,5,2400,16,0,1,30,60,90,91,1,0,387,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3.356
22872422,100,0,38,38,1,0,39.92203,116.57448,0,2,1,1,1,428,1,0,1,30,60,90,365,1,0,464,100,10,10,10,10,8,10,0,0,0,38,38,0,0,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.275
22875162,97,0,30,30,1,0,39.99347,116.34409,0,6,1,3,3,899,1,0,1,9,39,69,344,4,4,349,80,9,9,9,8,10,8,0,0,0,30,9,21,0,0.34,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,8.315
22877528,100,1,2,2,1,1,39.93145,116.46889,1,2,1,1,1,277,2,150,1,19,49,79,354,12,7,476,97,10,10,10,10,10,10,1,0,0,2,0,2,0,0.75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.247
22887787,100,0,6,6,1,0,40.675,117.14133,0,16,7,7,16,2790,1,0,1,29,59,89,364,2,2,230,100,10,9,10,10,10,10,1,0,0,6,5,1,0,0.26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,104.217
22887816,100,0,3,3,1,0,39.89307,116.38893,1,2,1,1,1,497,1,0,1,0,0,0,0,1,0,460,100,10,10,10,10,10,10,0,0,0,3,0,3,0,0.06,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.145
22889504,100,0,75,75,1,0,39.91641,116.65892,1,2,1,1,1,256,1,0,1,29,59,89,364,6,4,470,90,9,10,10,10,9,9,0,0,0,75,72,3,0,0.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.502
22890407,100,1,1,1,1,0,39.97205,116.44694,0,4,1,1,3,470,2,60,1,4,28,58,149,34,31,385,100,10,10,10,10,10,10,0,0,0,1,1,0,0,2.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.403
22892092,100,1,6,6,1,0,39.92987,116.51618,0,2,1,1,1,187,1,0,1,30,60,90,91,1,1,60,100,10,10,10,10,10,10,1,0,0,5,0,5,0,0.49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,10.278
22892356,100,0,28,28,1,0,39.91452,116.65987,0,2,2,1,1,415,1,0,1,30,60,90,181,2,1,443,100,10,10,10,10,10,10,0,0,0,28,28,0,0,0.14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.598
22892697,100,0,2,2,1,0,39.93193,116.50045,0,3,1,1,2,311,3,0,1,29,59,89,364,3,3,277,80,9,9,8,9,9,9,1,0,0,2,2,0,0,0.32,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,8.939
22893707,100,1,11,11,1,0,39.89965,116.46986,0,2,1,1,1,498,1,0,1,29,59,89,364,9,3,471,93,10,10,10,10,10,9,0,0,0,11,6,5,0,0.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,7.172
22893876,100,0,21,21,1,0,39.94093,116.39897,0,2,1,1,1,456,1,0,1,26,56,86,87,17,12,468,95,10,9,10,10,10,10,0,0,0,10,10,0,0,1.09,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.25
22893984,100,0,1,1,1,1,39.92495,116.44204,0,2,1,1,1,982,1,0,1,25,34,56,331,20,14,409,96,10,10,10,10,10,9,1,0,0,1,1,0,0,1.46,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,3.996
22894728,100,0,21,21,1,0,39.94148,116.39768,0,3,1,1,1,526,2,50,1,19,49,79,80,28,16,477,95,9,9,10,10,10,9,0,0,0,10,10,0,0,1.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1.29
22896507,100,0,5,5,1,0,39.92322,116.59604,0,2,1,1,1,186,2,100,1,18,33,59,59,43,38,481,98,10,10,10,10,10,10,1,0,0,5,5,0,0,2.67,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,17.105
22897208,100,0,1,1,1,0,40.00292,116.41537,1,2,1,1,1,221,2,80,1,24,54,82,156,1,1,42,100,10,10,10,10,10,10,1,0,0,1,0,1,0,0.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,8.282
22902159,100,0,5,5,1,0,39.90921,116.41486,1,2,1,1,1,1189,1,0,1,30,60,90,181,1,1,140,100,10,10,10,10,10,10,1,0,0,5,3,2,0,0.21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2.832
22902865,96,0,19,19,1,0,39.92108,116.45235,0,4,1,2,2,449,4,100,1,25,55,85,98,38,26,464,94,10,9,10,10,10,9,1,0,0,15,15,0,0,2.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,4.936
22904261,100,1,6,6,1,0,39.90043,116.45691,0,2,1,1,1,166,1,0,1,19,46,76,77,34,22,461,95,10,9,10,10,10,10,1,0,0,5,1,3,1,2.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,6.173
22909353,100,1,7,7,1,0,39.94329,116.41648,0,3,1,1,2,546,1,0,2,4,20,44,45,59,42,465,99,10,10,10,10,10,10,1,0,0,7,7,0,0,3.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2.312
22910051,100,0,4,4,1,0,40.52441,116.02413,0,6,2,3,6,1077,1,0,1,30,60,90,90,10,7,471,92,10,9,10,10,9,9,1,0,0,4,3,1,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,73.236
22910919,100,0,7,7,1,0,39.90099,116.47012,0,2,1,1,1,367,1,0,1,30,60,90,365,1,1,274,100,10,10,10,10,10,10,1,0,0,7,4,0,3,0.11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.123
22911649,75,0,2,2,1,0,39.91982,116.3564,0,1,1,1,2,249,1,100,1,30,60,90,365,1,1,213,100,10,10,10,10,10,10,0,0,0,2,0,2,0,0.14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3.532
22912205,96.53,0,1,1,1,0,39.89908,116.4755,1,4,1,2,2,581,5,0,1,0,0,0,0,1,0,465,100,10,10,10,10,10,10,1,0,0,1,1,0,0,0.06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,7.628
22912497,100,0,7,7,1,0,39.89675,116.50576,1,2,1,0,1,401,1,0,1,26,56,86,361,8,8,191,93,10,10,10,10,10,9,1,0,0,6,6,0,0,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,10.092
22912583,100,0,1,1,1,0,40.60707,116.80543,0,2,1,1,1,787,1,0,1,28,58,88,363,2,0,410,80,10,10,9,10,9,8,1,0,0,1,0,1,0,0.15,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,82.928
22913239,100,0,38,38,1,0,39.91334,116.6489,0,2,2,1,1,367,1,0,1,30,60,90,365,2,0,478,100,10,9,10,10,10,10,0,0,0,38,38,0,0,0.13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,21.676
22914429,100,0,27,27,1,0,39.98027,116.30603,1,4,1,1,1,692,2,50,1,22,52,82,347,29,22,476,92,10,10,9,10,10,9,1,0,0,25,25,0,0,1.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,9.466
22915596,90,0,25,25,1,0,39.91387,116.65742,1,2,2,1,1,297,1,0,1,30,60,90,365,3,3,310,100,10,9,10,10,9,9,0,0,0,20,20,0,0,0.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,22.395
22915868,90,0,5,5,1,1,39.93687,116.44298,0,4,1,1,2,519,1,0,1,17,31,52,311,1,1,139,80,8,8,8,8,6,8,1,0,0,5,5,0,0,0.21,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.108
